osm_type,osm_id,name,name_en,name_ru,name_ky,elevation_m,lat,lon,prominence,wikidata,wikipedia
node,2344907074,,,,,2655.5,41.611957,70.2092461,,,
node,2611839729,,,,,2654.3,42.1433195,70.8621979,,,
node,2351091373,,,,,2653.6,41.6175799,70.2093528,,,
node,1867556436,Каракунгей,,,,2653,42.3541984,78.1630028,,,
node,4845292897,,,,,2652.8,41.1915488,70.5906665,,,
node,2596899307,,,,,2650,39.3274619,74.9859481,,,
node,2564315737,,,,,2646.0,41.7891582,70.1561818,,,
node,4865617787,,,,,2645.2,41.0413496,70.648393,,,
node,2349167206,,,,,2642.9,41.6182066,70.1886284,,,
node,4845094190,,,,,2640.8,41.1723551,70.562911,,,
node,1464298321,,,,,2639.3,41.0367855,70.4586576,,,
node,2586616677,,,,,2632.8,41.3068798,70.5059565,,,
node,11493771058,BikeTau,BikeTau,БайкТау,,2630,43.0840903,76.8189704,,,
node,12248328856,Кёк-Дёбё,,Кёк-Дёбё,Көк-Дөбө,2630,42.7975667,77.5574527,,,
node,2564315850,,,,,2628.0,41.8290035,70.2134584,,,
node,1516312725,,,,,2626,42.09412,70.115287,,,
node,10106902360,,,,,2623,42.6999944,77.0198309,,,
node,13584878357,,,,,2623,43.2307736,77.3275252,,,
node,349033400,,,,,2621.4,40.725829,69.961456,,,
node,2566036147,,,,,2617,42.0039981,70.5089437,,,
node,2022631308,,,,,2615.9,41.4774383,70.0985457,,,
node,4845292898,,,,,2615.6,41.1922512,70.5722236,,,
node,2499300914,,,,,2612.1,41.2883285,70.2340422,,,
node,1867556584,,,,,2610,42.3483636,78.3140659,,,
node,2524023037,,,,,2609,41.0036255,70.3721133,,,
node,1867556435,Карабельтек,,,,2606,42.4620123,78.4928474,,,
node,9776574614,Kuigentau,Kuigentau,Куйгентау,,2605,43.1347465,77.0501141,,,
node,2573972406,,,,,2603.1,41.8598616,70.3940052,,,
node,349007514,,,,,2603.0,41.6367316,70.323527,,,
node,2575646319,,,,,2601.1,41.4551019,70.0386621,,,
node,1464298276,,,,,2594.7,41.0167992,70.5005709,,,
node,2514879054,,,,,2592.5,41.1009683,70.4709408,,,
node,2490966588,,,,,2586.8,41.0493773,70.476698,,,
node,9408765485,,,,,2586,40.100534,72.1522692,,,
node,5578960528,Текекамоу,,,,2585,41.79503,70.75966,,,
node,10536399551,Туюк-Жар,,,,2584,42.7285113,77.2081276,,,
node,12993721262,Majtobe,Majtobe,Майтобе,,2582,43.0692,76.3038931,,,
node,1859934358,,,,,2577,42.6001854,75.5246037,,,
node,2523909675,,,,,2576.4,41.0286545,70.3817023,,,
node,2500001234,,,,,2575.9,41.4828882,70.042437,,,
node,2490645470,,,,,2575.8,41.1582207,69.9739276,,,
node,10142795667,,,,,2572,42.7429662,77.3907622,,,
node,1867556612,,,,,2571,42.5416016,78.7831654,,,
node,4828174956,,,,,2570.8,41.2420029,70.5960099,,,
node,4792773812,,,,,2570.6,41.3426657,70.6026912,,,
node,1859940610,,,,,2570,42.6362981,75.74962,,,
node,2349665472,,,,,2569.2,41.3342546,70.2212654,,,
node,5767976438,Qizilgaza,,,,2568,39.975301,71.7364462,,,
node,2589993786,,,,,2567,39.0087541,75.3787614,,,
node,2499034121,,,,,2563.8,41.2963798,70.1255779,,,
node,2499034126,,,,,2563.8,41.3207086,70.152458,,,
node,2341027846,,,,,2556.6,41.3825647,70.004468,,,
node,2344907089,,,,,2555.7,41.6216872,70.2926142,,,
node,2514879040,,,,,2555.0,41.0902379,70.4815251,,,
node,2574016714,Aynatash,Aynatash,Айнаташ,,2552.0,41.7405541,70.2218096,,,
node,2531980265,Naugarzanbashi,Naugarzanbashi,Наугарзанбаши,,2550.5,40.9702925,70.3336562,,,
node,2564080173,,,,,2550.1,41.8051983,70.1422772,,,
node,5063804147,,,,,2546.5,41.1371506,70.7177496,,,
node,9413373386,,,,,2545,40.1591889,72.3757023,,,
node,2596899150,,,,,2543,39.2136262,75.1044784,,,
node,2553879238,,,,,2542.6,41.8049136,70.0652738,,,
node,5578960356,Джеты-Зиндан,,Джеты-Зиндан,Жети-Зиндан,2540,41.789289,70.94429,,,
node,2531799272,Гурсмон,,Гурсмон,,2538.7,40.8003602,70.2711948,,,
node,2350731273,,,,,2536.4,41.4560629,70.2564755,,,
node,12248822461,,,,,2533,42.7774044,79.0052677,,,
node,2574043897,Красотка,,Красотка,,2532.9,41.7998512,70.3009559,,,
node,1867556562,,,,,2532,42.2928147,78.0498736,,,
node,2504603792,,,,,2531.8,41.2409963,70.0277568,,,
node,4865617786,,,,,2529.4,41.0688853,70.6161475,,,
node,2589993793,,,,,2529,39.0197866,75.3648078,,,
node,1872683663,,,,,2528,42.2523298,77.88397,,,
node,2481033446,Karakushkhana,Karakushkhana,Каракушхана,,2524.8,41.1410614,69.9564529,,,
node,1423927913,,,,,2523.3,41.3579384,70.0712021,,,
node,2567719405,,,,,2521.6,41.8863059,70.4233552,,,
node,2407698721,,,,,2520.8,41.310834,69.9221484,,,
node,2505520792,,,,,2519.1,41.2142533,70.1854752,,,
node,2481033457,,,,,2513.5,41.1311599,69.96964,,,
node,10142795661,,,,,2511,42.7269849,77.2285695,,,
node,2499034124,,,,,2510.9,41.3126286,70.1234134,,,
node,2444008298,Aktash,Aktash,Акташ,,2510.1,41.2483734,69.8676015,,,
node,2627097407,,,,,2510,39.145162,75.2090715,,,
node,2576624309,,,,,2508.1,41.6980822,69.7759734,,,
node,1497181990,Kapyrtash,Kapyrtash,Капырташ,,2507.7,41.6093557,70.1625717,,,
node,473471171,,,,,2505,42.9395954,75.8057486,,,
node,2565850638,Chatan,Chatan,Чатан,,2504.3,41.7205574,70.1875895,,,
node,2349268241,,,,,2504.1,41.5563443,70.2947088,,,
node,5078469138,,,,,2502.8,41.2420537,70.8951723,,,
node,2508070001,,,,,2502.0,41.1723268,70.1233523,,,
node,349007522,,,,,2501.9,41.6857748,70.4004081,,,
node,2552140361,,,,,2501.5,41.7587997,70.0305225,,,
node,13661559730,Koktobe,Koktobe,Коктобе,,2501,43.2513319,78.0569179,,,
node,2574164886,,,,,2500.5,41.766493,70.3126272,,,
node,2490966590,,,,,2500.2,41.0679201,70.4889408,,,
node,4800381278,,,,,2499.2,41.3223491,70.6174066,,,
node,4877156413,,,,,2499.2,41.0554566,70.6628394,,,
node,2514820575,,,,,2498.8,41.0573993,70.4430348,,,
node,10142795668,,,,,2492,42.7421267,77.3552394,,,
node,2575465613,,,,,2491.0,41.6766005,70.3600942,,,
node,2627514457,,,,,2488,39.2915127,75.0237485,,,
node,4016850936,,,,,2488,43.0120761,76.6329747,,,
node,9864191278,Kurtogay,Kurtogay,Куртогай,,2487,43.238928,77.2983964,,,
node,13661961069,,,,,2487,43.2499628,78.0430856,,,
node,1464297125,,,,,2486.8,40.7368128,70.0085383,,,
node,2552140362,,,,,2486.5,41.7792223,70.0525793,,,
node,8163561795,Шиш чоку,,,,2486,42.1834201,75.2506631,,,
node,2565866869,,,,,2484.4,41.9895838,70.447631,,,
node,2490732273,,,,,2477.0,41.1884748,69.9796766,,,
node,349032454,,,,,2475.5,40.7198456,69.8956147,,,
node,1867580117,,,,,2475,42.7711264,78.7622857,,,
node,1867556551,,,,,2473,42.2586411,78.0104242,,,
node,6884469335,Ала-Куш,,,,2472,42.6912615,76.1175597,,,
node,473471187,,,,,2471,42.9406887,75.7727828,,,
node,12248822462,,,,,2470,42.7525092,78.9093654,,,
node,2552154253,,,,,2465.4,41.7961333,70.0545019,,,
node,2596899129,,,,,2465,39.1902248,75.1110143,,,
node,5767976432,Chivirgan,,,,2465,39.977531,71.7505062,,,
node,2349691510,,,,,2464.8,41.3463169,70.2075846,,,
node,10142795655,,,,,2460,42.7030866,77.0684154,,,
node,2584034859,,,,,2459.7,41.0681759,70.5105499,,,
node,2587482611,,,,,2459.2,41.2289354,70.5577895,,,
node,1859934357,,,,,2455,42.5890564,75.488815,,,
node,10142795660,,,,,2453,42.7209373,77.2312322,,,
node,2349712444,,,,,2452.6,41.4775603,70.221024,,,
node,10536399552,,,,,2447,42.7197477,77.2129237,,,
node,2491944281,,,,,2445.8,41.3188726,70.0377391,,,
node,2524038909,Uchkatli,Uchkatli,Учкатли,,2445.0,41.0077662,70.3567683,,,
node,2627514441,,,,,2442,39.2583469,75.0530318,,,
node,2556642058,Афган,,,,2440.8,41.6689305,70.148981,,,
node,1859934362,,,,,2439,42.6344685,75.5369447,,,
node,1859934360,,,,,2438,42.6158535,75.4354404,,,
node,13661146565,,,,,2438,43.2542393,78.0171767,,,
node,2491897752,,,,,2434.8,41.3089976,70.0217294,,,
node,2334332499,,,,,2434.3,41.3749115,69.9927518,,,
node,2505491549,,,,,2432.9,41.4819864,70.0298904,,,
node,11981415818,,,,,2430,42.0345402,69.9967343,,,
node,2507924134,Mazarjan,Mazarjan,Мазарджан,,2428.4,41.1593574,70.0652645,,,
node,1423801909,Tashgaza,Tashgaza,Ташгаза,,2427.6,41.3802211,69.9655913,,,
node,13661123065,,,,,2427,43.2462752,78.0310982,,,
node,1423787011,Текташ,,Текташ,,2426.3,41.3363423,70.0929203,,,
node,1859836205,,,,,2426,42.3253804,75.8616751,,,
node,2510284806,Дуван,,Дуван,,2424,41.1379873,70.5279053,,,
node,4857213193,,,,,2422.4,41.0712309,70.5452728,,,
node,2575646092,,,,,2422.0,41.4336683,70.0169384,,,
node,2591269155,,,,,2421.5,42.0018685,70.5410394,,,
node,9408659261,,,,,2415,40.1533651,72.1996942,,,
node,2350830169,,,,,2412.2,41.395757,70.236501,,,
node,2495764971,,,,,2412.2,41.329353,70.0885763,,,
node,1516312727,,,,,2412,42.156482,70.291313,,,
node,4846856925,,,,,2408,41.2204781,70.9311676,,,
node,2627097412,,,,,2407,39.1802072,75.1477234,,,
node,349007500,,,,,2405.5,41.5622489,70.1879518,,,
node,2574043703,,,,,2404.9,41.7895736,70.3027127,,,
node,2592374536,,,,,2403.6,42.0047863,70.663656,,,
node,5119115999,,,,,2403.6,41.0591686,70.7986591,,,
node,3346276590,,,,,2402,42.6555541,74.4169365,,,
node,5038990659,Джамбулак,,Джамбулак,,2399.3,41.1328922,70.926404,,,
node,10758253228,,,,,2399,42.1569575,76.7706639,,,
node,5036703435,,,,,2395.8,41.1458768,70.6950044,,,
node,2567771998,,,,,2395.6,41.9092626,70.3059867,,,
node,2514820579,,,,,2391.3,41.0633209,70.4282472,,,
node,2344038550,,,,,2390.9,41.6623594,70.1201885,,,
node,2577988932,,,,,2390.5,41.3755565,70.1112019,,,
node,2562592842,,,,,2389.6,41.7648111,70.1319689,,,
node,2348904576,,,,,2388.1,41.6644921,70.1591494,,,
node,2344907060,,,,,2385.7,41.5574959,70.1792873,,,
node,2524023040,,,,,2382.8,41.0211193,70.4592465,,,
node,4822397190,,,,,2382.6,41.2567238,70.5748653,,,
node,5056233157,,,,,2381.5,41.0462492,70.7680034,,,
node,12248822465,,,,,2380,42.6946984,78.8818376,,,
node,2575646523,,,,,2379.5,41.4740474,70.1070823,,,
node,1872809880,,,,,2379,42.3579672,76.0258509,,,
node,1867558538,,,,,2378,42.6927224,78.8678251,,,
node,1544317684,,,,,2373.7,41.7640073,69.97185,,,
node,5578960529,Слакклак,,,,2370,41.742512,70.720091,,,
node,4873369861,,,,,2367.9,41.0837829,70.7397008,,,
node,2350980046,,,,,2367.8,41.3896126,70.273121,,,
node,2513805011,,,,,2367.6,41.1211868,70.2168159,,,
node,1862931871,,,,,2366,40.2313151,72.4841022,,,
node,10142795654,Арпатектер,,,,2366,42.6916619,77.0688006,,,
node,2552092793,,,,,2365.8,41.7422072,70.0179205,,,
node,2504807907,,,,,2363.9,41.2052746,70.0176076,,,
node,1423801911,Imankhan,Imankhan,Иманхан,,2363.8,41.4840326,70.2253633,,,
node,2495761216,,,,,2363.3,41.331326,70.233719,,,
node,2627097350,,,,,2361,39.0534165,75.3408511,,,
node,2553938897,,,,,2360.5,41.7480572,70.0298355,,,
node,1867556434,Жанбулак,,,,2360,42.3982369,78.2767402,,,
node,2572525568,,,,,2357.6,41.8506008,70.242472,,,
node,2533262306,,,,,2354.6,40.8152579,70.1201017,,,
node,2503715666,,,,,2350.7,41.2791448,70.4630323,,,
node,4846856924,,,,,2350.3,41.1914398,70.8979511,,,
node,3772970128,Smotrovaya,Smotrovaya,Смотровая,,2350,43.1180096,76.960802,,,
node,2552140360,,,,,2347.3,41.7535689,70.0037068,,,
node,2285187811,,,,,2347.0,41.7562771,69.9636477,,,
node,1865230649,,,,,2344.0,42.6754416,75.7208324,,,
node,2620558399,,,,,2343.9,40.7015934,69.7931644,,,
node,2490638473,,,,,2342.9,41.1892625,69.9540397,,,
node,2623072016,,,,,2341.7,40.7028055,69.7839571,,,
node,4822397130,,,,,2340.8,41.1094847,70.619726,,,
node,11658944430,Askanyrau,Askanyrau,Асканырау,,2340,42.9897395,76.0857821,,,
node,2531980626,,,,,2339.8,40.9748972,70.3152584,,,
node,2499034119,,,,,2339.1,41.2884686,70.1769295,,,
node,1859831191,,,,,2339,42.2653796,75.7142906,,,
node,2344907054,,,,,2338.6,41.5449556,70.1875726,,,
node,2499300919,,,,,2337.1,41.298507,70.2242341,,,
node,2508069997,Пик Пионерский,,,,2335.6,41.1644102,70.1215172,,,
node,4856812056,,,,,2334.8,41.0321038,70.5703568,,,
node,10752530342,,,,,2334,42.1725323,76.7490291,,,
node,2489042005,,,,,2331.7,41.1683781,69.8934711,,,
node,11559989183,Elovaya,Elovaya,Еловая,,2330,43.1682711,77.0979722,,,
node,349007493,,,,,2329.2,41.4916483,70.2291644,,,
node,1859950535,,,,,2329,42.5553063,75.8390496,,,
node,2589993794,,,,,2327,39.0203713,75.4100618,,,
node,349007517,,,,,2321.7,41.6758487,70.3880594,,,
node,2537555406,,,,,2321.3,40.870573,70.171918,,,
node,2491969669,,,,,2321.2,41.3269151,70.0485198,,,
node,2562592845,,,,,2319.0,41.7657627,70.1130139,,,
node,1544317695,,,,,2317.2,41.7775838,69.9740652,,,
node,2567534549,,,,,2317.2,41.9380806,70.4822383,,,
node,2556642054,Баланд Тог,,,,2316,41.6486273,70.1086165,,,
node,1859941969,,,,,2315,42.5744777,75.8294663,,,
node,12241649048,,,,,2315,42.6993118,77.1040266,,,
node,4836088082,Бозганханв,,Бозганханв,,2312.8,40.9860454,70.5237508,,,
node,5104983633,,,,,2311.3,41.1431621,70.9964365,,,
node,1253951237,Maygashkan,Maygashkan,Майгашкан,,2310.2,41.455948,69.9289015,,,
node,1720415819,Kumbel,Kumbel,Кумбель,,2307,41.476095,69.9781316,,,
node,2567524463,,,,,2306.4,41.9414071,70.3513532,,,
node,4419252073,Volch'ya,Volch'ya,Волчья,,2305,43.1073936,76.8842967,,,
node,1464298280,,,,,2304.1,41.0168943,70.3903407,,,
node,2343537936,,,,,2303.9,41.3344022,70.0562582,,,
node,1544316969,Актам,,Актам,Актам,2303.5,41.6985886,69.7373046,,,
node,2022631372,,,,,2302.5,41.4973949,70.0177568,,,
node,1859836196,,,,,2301,42.2331206,75.9174352,,,
node,3455264994,Tysha,,,,2300,42.6806215,74.596015,,,
node,2591280437,,,,,2298.2,42.0385854,70.6474307,,,
node,2350869309,,,,,2295.8,41.4250561,70.2234489,,,
node,1420828545,,,,,2295.4,41.4681344,69.9544245,,,
node,2640757670,,,,,2294.6,40.7189088,69.8192851,,,
node,10142795659,,,,,2289,42.72634,77.1824744,,,
node,2490850056,,,,,2285.8,41.123896,69.9855207,,,
node,2285203506,,,,,2284.8,41.7075429,69.842855,,,
node,2506345900,,,,,2283.1,40.7082911,69.8466698,,,
node,1414538076,Taman,Taman,Таман,,2280.7,41.1417509,70.0575259,,,
node,3721026502,Mohnatka,Mohnatka,Мохнатка,,2280,43.1490726,77.0501689,,,
node,1859950524,,,,,2279,42.4914064,75.9201612,,,
node,1867519657,,,,,2277,42.6271304,78.9664714,,,
node,1867580125,,,,,2276,42.8060324,78.5577916,,,
node,1859836202,,,,,2275,42.2779252,75.8721778,,,
node,2514921575,,,,,2272.8,41.123561,70.5076552,,,
node,2514921529,Begetelek,Begetelek,Бетегелек,,2266,41.0939175,70.5671579,,,
node,2350459767,,,,,2265.0,41.6357232,70.2639437,,,
node,2514879070,,,,,2264.8,41.1161028,70.450852,,,
node,2625649815,,,,,2264.6,41.4915857,70.2356234,,,
node,5104574281,,,,,2263.1,41.2078876,70.879637,,,
node,1865229151,,,,,2259.4,42.7058512,75.729546,,,
node,2572749539,,,,,2256.0,41.8523592,70.3508115,,,
node,1867558537,,,,,2254,42.6918543,78.7526811,,,
node,2512574273,Rufat Riskiev,Rufat Riskiev,Вершина им.Руфата Рискиева,,2253.7,41.1361339,70.0585999,,,
node,2349665480,,,,,2252.3,41.3686803,70.2066051,,,
node,2524057095,,,,,2249.5,41.0060907,70.3943886,,,
node,2514688771,,,,,2249.4,41.1284822,70.2446882,,,
node,2540926260,,,,,2246.3,40.9246755,70.2502258,,,
node,12241649049,,,,,2245,42.699621,77.1271453,,,
node,1865230645,Кёк-Тоо,,,,2244.2,42.7037729,75.9463472,,,
node,1872809878,,,,,2244,42.3351115,76.0533592,,,
node,2565850728,,,,,2242.0,41.7174226,70.1709645,,,
node,5055267677,,,,,2232.6,41.0272315,70.7889247,,,
node,2344650125,,,,,2232.1,41.4621433,70.0967905,,,
node,11950558242,Ykylas,Ykylas,Ыкылас,,2232,43.1032763,76.8474515,,,
node,2514921590,,,,,2229.0,41.1343868,70.4848951,,,
node,2513692675,,,,,2228.2,41.1195825,70.1457952,,,
node,2540914553,,,,,2227.9,40.9337871,70.2840395,,,
node,1865230647,,,,,2226.4,42.6701788,75.6047993,,,
node,9408773623,,,,,2225,40.1464546,72.0035427,,,
node,11598293975,Kokshoky,Kokshoky,Кокшокы,,2225,43.1110968,76.9472572,,,
node,2349712447,,,,,2222.4,41.6522521,70.2099035,,,
node,2481033465,,,,,2222.1,41.1943749,69.9040324,,,
node,2523909729,,,,,2221.5,41.0411162,70.3585415,,,
node,2508034462,,,,,2221.0,41.1869997,70.0910942,,,
node,2506995237,,,,,2219.9,41.2126993,70.3867902,,,
node,9408659264,,,,,2215,40.150569,72.1490727,,,
node,1497181992,,,,,2214.6,41.6097438,70.1456181,,,
node,2512492388,,,,,2212.4,41.2086446,70.4308513,,,
node,1544316980,,,,,2211.6,41.6991246,69.7548265,,,
node,1544317543,,,,,2211.6,41.709322,69.8130483,,,
node,7712957720,Ункурташ,,Ункурташ,Үңкүр-таш,2208,41.479378,71.0343926,,,
node,2582203573,,,,,2204.8,41.348701,70.0319136,,,
node,2507924150,,,,,2203.2,41.182774,70.0618093,,,
node,9429622544,,,,,2200,40.0404872,72.1328321,,,
node,13103885023,Кызыл-Омпол,,Кызыл-Омпол,Кызыл-Омпол,2200,42.3788294,75.958507,,,
node,2349333387,,,,,2196.0,41.4463141,70.193586,,,
node,1544316947,,,,,2193.6,41.6879261,69.7251434,,,
node,2490856485,,,,,2193.1,41.1082829,69.9713619,,,
node,2540944037,,,,,2193.0,40.9339994,70.3144132,,,
node,2500001233,,,,,2192.7,41.4699242,70.0148056,,,
node,2537555523,,,,,2191.3,40.8837477,70.1681889,,,
node,12989203729,Taldybulak,Taldybulak,Талдыбулак,,2190,43.3621362,77.7018781,,,
node,2508134138,,,,,2184.1,41.1593548,70.1533634,,,
node,2487877094,,,,,2180.1,41.1378393,69.8640385,,,
node,5071181735,Первзали,,Первзали,,2176.5,41.1162032,70.9718138,,,
node,1859831180,,,,,2174,42.1681993,75.7079795,,,
node,12750116349,Kokterek,Kokterek,Коктерек,,2174,43.1518922,77.0137328,,,
node,1740227259,Serkebay,Serkebay,Серкебай,,2170.3,43.1736078,77.0791597,,,
node,12266567301,Обзорная,,,,2169,41.3194618,69.8982168,,,
node,2284006922,Чимган,,Чимган,,2164.2,41.674518,69.7147411,,,
node,2573979751,,,,,2161.4,41.8239711,70.2299895,,,
node,2514820592,,,,,2160.0,41.0783023,70.4001772,,,
node,2587482598,,,,,2158.7,41.2044708,70.5087263,,,
node,12304651814,,,,,2158,43.2298499,77.1780223,,,
node,2487754567,,,,,2157.5,41.128717,69.8384664,,,
node,2349268269,,,,,2155.0,41.6382684,70.3848966,,,
node,2349268276,,,,,2155.0,41.6580725,70.4010104,,,
node,349032471,,,,,2154.6,40.6832316,69.7817011,,,
node,3690707144,,,,,2153.5,41.5195123,70.08592,,,
node,2349268253,,,,,2152.3,41.6006587,70.3856175,,,
node,2586600572,Шаукаттог,,,,2150,41.284117,69.8675542,,,
node,2527554420,,,,,2149,40.9824031,70.2447291,,,
node,1867580107,Сары-Телегей,,Сары-Телегей,Сары-Тологой,2147,42.7433083,78.7934072,,,
node,5116500408,,,,,2146.9,41.1119919,70.8800232,,,
node,2567572112,,,,,2140.1,41.9130811,70.4354917,,,
node,1859934363,,,,,2137,42.638554,75.332702,,,
node,1872809879,,,,,2135,42.3355996,76.1188397,,,
node,9415412929,,,,,2135,40.0889836,72.1131589,,,
node,2537555301,,,,,2134.6,40.8615823,70.2095129,,,
node,2490694258,,,,,2133.2,41.094521,69.9615346,,,
node,1867556429,Бозучук,,,,2132,42.5873719,78.7841954,,,
node,4851094826,,,,,2131.4,41.1023881,70.7278025,,,
node,1867556613,,,,,2131,42.6188652,78.8693475,,,
node,2330393817,,,,,2130.7,41.3400824,69.9231449,,,
node,11659503311,,,,,2130,43.1592953,77.0766996,,,
node,2553957645,,,,,2129.5,41.7396321,70.0377803,,,
node,5057879639,,,,,2129.2,41.1055329,70.6931376,,,
node,2524149535,Terkoklibashi,Terkoklibashi,Теркоклибаши,,2127,40.9820391,70.2900712,,,
node,2495867972,,,,,2125.3,41.2078186,70.4758608,,,
node,1867556601,,,,,2125,42.4316752,78.348541,,,
node,4821992097,,,,,2123.9,41.2658612,70.5328034,,,
node,2312659509,,,,,2123.4,41.7170293,69.8839373,,,
node,1859934361,,,,,2123,42.6235726,75.2015795,,,
node,2495867971,,,,,2123.0,41.1884824,70.4722238,,,
node,2566129123,,,,,2122.4,41.9741471,70.4031815,,,
node,2495867970,,,,,2120.3,41.1868297,70.4208967,,,
node,4860956316,,,,,2120.2,41.0047233,70.5344466,,,
node,2351814742,,,,,2118.5,41.4208457,70.3185817,,,
node,2572661834,,,,,2116.0,41.8730016,70.2359712,,,
node,10096891251,Опол-Тоо,,,,2115,42.6758589,77.0429405,,,
node,2572749606,,,,,2113.8,41.8629726,70.3609676,,,
node,2506343959,,,,,2113.7,40.6434689,69.7538982,,,
node,1865230646,Онорчек,,,,2107.8,42.6729637,75.9242936,,,
node,9408837562,,,,,2105,40.1542526,71.9763301,,,
node,2552154252,,,,,2102.5,41.7881491,70.0213667,,,
node,989388987,,,,,2098,42.1788347,75.8612979,,,
node,2571061593,Lesser Chimgan,Lesser Chimgan,Малый Чимган,,2097.6,41.5525032,70.0405609,,,
node,2334331782,Kattagaza,Kattagaza,Каттагаза,,2097.1,41.3918589,69.9641805,,,
node,1872676760,,,,,2097,42.2920877,77.9973208,,,
node,2562592794,,,,,2095.1,41.7499349,70.1023132,,,
node,2562592816,,,,,2095.1,41.755775,70.1090047,,,
node,10096891250,Чоң-Таш,,,,2094,42.6867119,77.1525372,,,
node,1867580123,,,,,2093,42.8045128,78.2617516,,,
node,5105156760,,,,,2088.1,41.2046186,70.98589,,,
node,2514921598,,,,,2084.4,41.1452824,70.4689714,,,
node,5068192126,,,,,2083.4,41.0714655,70.7325554,,,
node,1859934364,,,,,2082,42.6464535,75.1013831,,,
node,11274854595,,,,,2079,41.2367694,71.0308169,,,
node,4804940155,,,,,2077.6,41.3545597,70.6528924,,,
node,2523956457,,,,,2076.1,41.0478866,70.4025644,,,
node,2574044198,,,,,2075.5,41.8180074,70.3010003,,,
node,12248822463,,,,,2073,42.6755551,78.6704539,,,
node,2349268266,,,,,2071.3,41.6291624,70.4211598,,,
node,2349268229,,,,,2068.0,41.5467212,70.2792212,,,
node,10106902361,Тегерек-Тоо,,,,2065,42.694638,77.0444311,,,
node,2507924142,,,,,2063.3,41.1703198,70.0223091,,,
node,2524067627,,,,,2063.0,41.0219659,70.3457933,,,
node,1363448655,Оргочор,,Оргочор,Оргочор,2061,42.4185145,78.0446553,,,
node,1867580121,,,,,2061,42.7862914,78.4077613,,,
node,2687930793,Алтын-Топкан,,Алтын-Топкан,,2060.4,40.6156815,69.5957258,,,
node,2022631508,,,,,2059.8,41.543004,70.0963534,,,
node,10536400334,,,,,2059,42.6808768,77.1531111,,,
node,1544317655,,,,,2056.9,41.7337735,69.9576833,,,
node,349032500,,,,,2056.2,40.6341375,69.6692671,,,
node,2500502187,,,,,2055.6,41.2609398,70.4939919,,,
node,2512574147,,,,,2053.5,41.1221993,70.006065,,,
node,2520658444,,,,,2053.5,41.1015122,70.1281921,,,
node,1867580118,,,,,2052,42.7717885,78.6684702,,,
node,2556647139,,,,,2051.4,41.6787554,70.1447514,,,
node,1872809877,Алабель,,,,2051,42.285784,76.1581783,,,
node,2540913809,,,,,2050.3,40.9181332,70.2372678,,,
node,996029499,Айгыржал,,,,2049.4,42.1829656,75.5676311,,,
node,2474872996,Tashtyube,Tashtyube,Таштюбе,,2044.9,41.0511781,69.9382401,,,
node,2509052208,,,,,2043.6,41.1352211,70.1378009,,,
node,1253951236,Surenata,Surenata,Сюрената,,2042.0,41.3894377,69.8528691,,,
node,1456588260,Charkatau,Charkatau,Чаркатау,,2039.9,41.3467141,69.952179,,,
node,2683110651,,,,,2039.8,40.7621825,69.9582192,,,
node,4873829775,,,,,2039,41.019461,70.6713152,,,
node,1423802736,,,,,2036.1,41.6393795,70.1018116,,,
node,7608068686,Shybynsay,Shybynsay,Шыбынсай,,2036,43.1921165,77.0667445,,,
node,9415403788,,,,,2035,40.0905448,72.0803695,,,
node,5257278175,Янгаклы,,Янгаклы,,2034.5,40.9788532,70.5689621,,,
node,1867580116,,,,,2029,42.7676048,78.1239601,,,
node,2444008300,Shahkurkan,Shahkurkan,Шахкурган,,2025.2,41.2548458,69.8394328,,,
node,8111690001,Begiztash,Begiztash,Бегизташ,,2025,41.2560527,69.8371126,,,
node,1859831187,,,,,2024,42.2646012,75.8328855,,,
node,1497172180,Paltau,Paltau,Пальтау,,2023.5,41.5557863,70.148786,,,
node,5119175835,,,,,2022.8,41.0517835,70.8240938,,,
node,2582235163,,,,,2021.4,41.3350753,70.0052407,,,
node,2481033456,,,,,2018.7,41.1097401,69.9189429,,,
node,2523956871,,,,,2016.0,41.0501895,70.4609123,,,
node,2533286285,,,,,2015.5,40.7712017,70.0211355,,,
node,9460439999,,,,,2015,40.1558354,71.9619064,,,
node,1867580122,,,,,2014,42.7971942,78.5524585,,,
node,2316717400,,,,,2012.7,41.3782075,69.8467807,,,
node,2407714425,,,,,2011.3,41.3000677,69.8983611,,,
node,1497172178,Dodekatym,Dodekatym,Додекатым,,2008.8,41.5805566,70.178538,,,
node,2408424226,,,,,2008.1,41.3311193,69.8907531,,,
node,2567771127,,,,,2005.1,41.8743354,70.2677535,,,
node,2293419271,Khatynaylyk,Khatynaylyk,Хатынайлык,,2003.8,41.6611548,69.7103772,,,
node,2582235144,,,,,2000.6,41.334452,70.0359108,,,
node,2512574239,Кызылзав,,Кызылзав,,2000.3,41.1301906,70.0493611,,,
node,4877156839,,,,,1995.7,41.036393,70.6893396,,,
node,2687930862,,,,,1995.2,40.6282997,69.7055802,,,
node,2572661784,,,,,1995.0,41.8706121,70.2231499,,,
node,2514698123,,,,,1992.7,41.1278397,70.2649251,,,
node,2523909681,,,,,1992.1,41.034488,70.3178687,,,
node,4857213137,,,,,1989.5,41.0141992,70.6024575,,,
node,1227791851,Qungurbuqa,Qungurbuqa,Кунгурбука,,1980.0,41.5807959,69.9521852,,,
node,2567771138,,,,,1974.5,41.8773733,70.2923567,,,
