osm_type,osm_id,name,name_en,name_fr,name_es,elevation_m,lat,lon,prominence,wikidata,wikipedia,prominence_calc
node,1304133675,Pic de Baborte,,,,2933,42.6574619,1.3670785,217,Q17481289,ca:Pic de Baborte,225
node,6695660101,Malh de Bolard,,,,2753.2,42.8058071,0.9604458,,Q109044054,fr:Mail de Bulard,225
node,1678253894,Comabona,,,,2548.6,42.2836926,1.726295,220,Q5150472,ca:Comabona,225
node,12400906452,Pic de la Socarrada,,,,2329,42.5674017,2.0536761,,,,225
node,3333747512,Txorrotxarria,,,,1522,42.861335,-1.0028,,Q112785063,eu:Txorrotxarria,225
node,1249959425,Puigsacalm,,,,1514,42.1251703,2.387918,223,Q7259038,ca:Puigsacalm,225
node,4065465006,Borrokoxko,,,,1395,42.8526515,-1.1960005,,Q112786679,eu:Borrokoxko,225
node,948494370,Peña,,,,1068.60,42.4983118,-1.286324,,Q115507625,,225
node,11646994064,,,,,714,43.0568872,0.6151374,,,,225
node,8641688502,Pic de Males Ores,,,,1728,43.0410791,-0.3472361,,,,224
node,659540107,Monte de San Loriente,,,Monte de San Loriente,1639,42.5055671,-0.2070023,,,,224
node,11646994174,Pic de Baychon,,,,1416,42.8065701,1.6151386,,,,224
node,5484114903,Serrat del Colomer,,,,1204,42.2303365,2.3201998,,,,224
node,3337470414,Beiegu,,,,1193,42.8697208,-1.1244859,,Q112782164,eu:Beiegu,224
node,659541739,Castiel Mayor,,,,1110,42.4920226,-0.7969646,,,,224
node,3294373592,Eltxumendi,,,,851,42.8822548,-1.7269822,,Q112782872,eu:Eltxumendi,224
node,277377889,Casamanya Nord,,,,2757,42.5873712,1.570299,207,,,223
node,1249949441,Puig de Castelltallat,,,,1280,42.218558,2.343333,,Q17481636,ca:Puig de Castelltallat,223
node,3290101415,Lauriñaga,,,,1279,43.0540811,-1.342739,,,,223
node,1250016507,Pala de Montinier,,,,2593,42.62196,0.1615513,219,,,222
node,3996878153,Tuc d'Auba,,,,2571,42.6674545,0.7324253,215,,,222
node,3406883859,Montanha d'Uishèra,,,,2339.2,42.7656097,0.7327991,220,Q11937397,ca:Montanha d'Uishèra,222
node,1250039783,Tozal del Mallo,,,,2254,42.6620926,-0.0744195,,Q6151319,,222
node,1938592521,Sobrepuny,,,,1655,42.1677176,1.9106956,,Q17483615,ca:Sobrepuny,222
node,11784689216,Tozal del Puyol,,,,1236,42.2162959,0.6241937,,,,222
node,7523879316,Tuca Blanca de Pomèro,,,,2697.1,42.6685939,0.6797267,253,Q11953341,ca:Tuca Blanca de Pomèro,221
node,1682153503,Pic la Bèque de Sesques,,,,2371,42.9112847,-0.4765703,,,,221
node,11456196467,Mendigaña,,,,1106,42.8271625,-1.274315,,,,221
node,1250019278,Tuca des Corbets,,,Tuca des Corbets,2901,42.6381638,0.4754009,216,,,220
node,2475150721,Pic Arrouy,,,,2785,42.849215,-0.2005573,,,,220
node,6835281789,Tossal de Badés,,,,1818.2,42.3237462,1.6249949,,,,220
node,11646994177,Castel Ségui,,,,1229,42.9710411,1.0368925,,,,220
node,3446381369,Punta Mallafré,,,,952,42.3536767,-0.7301575,,,,220
node,577180419,Tuc des Estanhets,,,,2886.9,42.619254,0.8069927,201,Q11953331,ca:Tuc des Estanhets,219
node,3807551826,Pic d'Aulon,,,,2738,42.8745662,0.2443716,223,,,219
node,2497548519,Plo del naou,,,,1754,42.9194582,0.3135999,,,,219
node,6173517591,Cap del Pla del Prat,,,,1316,42.0800778,2.4032401,218,,,219
node,948769309,Selva,,,,1158.00,42.4450632,-1.1185045,,,,219
node,1304112242,Pic de Qüenca,,,,2639.0,42.6998131,1.0543057,210,Q11941496,ca:Pic de Qüenca,218
node,2791308192,Legin,,,,781,42.756465,-1.425055,,,,218
node,488467098,Pic de les Nou Fonts,,,,2861,42.4248996,2.1676294,210,Q1269228,ca:Pic de Nou Fonts,217
node,2295058527,Pic de Thoumasset,,,,2741,42.653962,1.582887,,,,217
node,1250023618,Pico L'ibón,,,,2482,42.7769826,-0.595677,,,,217
node,1250033452,Pico de Yésero,,,,2005,42.5981247,-0.2305502,,,,217
node,1959427102,Puig de Sant Amand,,,,1851,42.2653493,2.2073144,214,Q7419073,ca:Puig de Sant Amand,216
node,3332368900,Arburua,,,,1037,42.8003354,-1.1065628,,Q25476049,,216
node,745562325,Buztanzelai,,Buztanzelhay,Buztanzelai,1029,43.1943265,-1.3866445,,,,216
node,2776949611,Pic de Bastan,,,,2715,42.8659574,0.2007309,206,Q3382348,fr:Pic de Bastan,214
node,7001227226,Pic de Lourdes,,,,2647,42.7385081,-0.1176881,,Q31638647,,214
node,5487103064,Tosse de Pédourrés,,,,2468,42.61807,1.780554,,Q129571736,,214
node,1250021522,Chipeta Alto,,,,2175,42.8544131,-0.7279798,,,,214
node,2578788963,Pic de Pioulou,,,,2166,42.820514,1.478624,,,,214
node,988036308,Casque du Lhéris,,,,1595,43.0146292,0.2311825,,,,214
node,5701634287,Montagne de Rié,,,,1130,42.9111919,0.6783144,,,,214
node,733817073,Le Dec de Lhurs,,,,2176,42.9154203,-0.701921,,,,213
node,1699960790,Tuc de la Lane,,,,1334,42.8004485,1.3085524,,,,213
node,2441526553,Sant Patllari,,,,645.9,42.1120847,2.7117297,,Q11947288,ca:Sant Patllari,213
node,5859199520,Pui de la Bonaigua,,,,2778.1,42.6271939,1.019478,214,Q17481391,ca:Pui de la Bonaigua,212
node,3180772895,Le Salon de Ger,,,,2611,42.9375447,-0.3544538,,,,212
node,1329675219,Pic de Séron,,,,2489,42.7414209,1.3267826,,Q48758172,,212
node,9000946331,Pic de la Camisette,,,,2426,42.6808263,2.0024856,,,,212
node,11646993821,Serra d'Escales,,,,1724,42.6998941,2.2973032,,,,212
node,1249961011,Cap dels Banyadors,,,,1429,42.2262726,1.912502,218,Q17481299,ca:Cap dels Banyadors,212
node,4308379242,Puig Miró,,,,1307,42.1678118,2.0277939,211,Q17482622,ca:Puig Miró,212
node,948494256,Irumuga,,,,837.50,42.9845195,-1.7904277,,Q115504279,,212
node,590706383,Punta Escarra,,,Punta Escarra,2751,42.7324081,-0.4386589,,,,211
node,1778545917,Pic de Gerbe,,,,1901,43.0083987,-0.459631,,,,211
node,1250016418,Cerro Comarzosa,,,Cerro Comarzosa,1184,42.3985273,0.3324314,,,,211
node,12407611213,Pic de Raco Petit,,,,2785,42.4400637,2.1859597,,,,210
node,732045877,Pic de Bergon,,,,2148,42.9690186,-0.5287533,,,,210
node,659540217,Matapaños,,,Matapaños,1532,42.2651769,-0.330534,,,,210
node,652132496,Montaña del Verde,,,Montaña del Verde,2295,42.6979137,-0.249145,,,,209
node,6188498260,Amariedo,,,,1790,42.3417495,0.6395401,209,Q11905264,ca:Amariedo,209
node,13372227858,San Martín,,,,1168,42.2379053,0.278023,,,,209
node,2475149333,Pic de Bernat Barrau,,,,2793,42.8385124,-0.216004,,,,208
node,7728089195,Pica Cerví de Durro,,,,2656.4,42.461181,0.8665228,206,Q17301003,ca:Pica Cerví de Durro,208
node,5473855594,Serra de Pratformiu,,,,1679,42.1694594,1.6294499,200,,,208
node,3946637442,La Planisora,,,,1219,42.4836051,-0.8962018,,,,208
node,5473785225,,,,,721,42.2753478,2.5588595,,,,208
node,11646993913,Muskildi,,,,704,43.1856552,-1.0049993,,,,208
node,989447293,Pic de l'Har,,,,2424,42.8347803,0.8954148,,,,207
node,788356319,Pic Chardéca,,Pic Chardéca,,1893,42.9638937,-0.9057634,,,,207
node,659540237,Peña de Gratal,,,Peña de Gratal,1567,42.2842742,-0.4805875,,,,207
node,11304633548,Punta Basuala,,,,974,42.407334,-0.6014557,,,,207
node,7756856498,Montcoustan,,,,917,42.991168,1.5126685,,,,207
node,11646993960,Pagaburu,,,,543,43.2245237,-1.1546464,,,,206
node,652132476,Demeure Soulé,,,,2931,42.8344693,-0.2760935,,,,205
node,5487116967,Puig de Font Viva,,,,2673,42.5688633,1.8802043,205,Q64025166,ca:Puig de Fontviva,205
node,948494411,Elixato,,,,920.80,42.8895395,-1.5825841,,Q112782705,eu:Elixato,205
node,4665844159,Le Pech,,,,632,42.8987771,2.2106436,,,,205
node,4676432389,Miramont,,,,507,43.1649647,2.507206,,,,205
node,2641821626,Puig Sobirà Oriental,,,,1937.6,42.1340737,1.4976369,202,Q17483614,ca:Puig Sobirà (Odèn),204
node,666644435,Soum de Mont Né,,,,1387,43.0569202,-0.132623,,,,204
node,1997748368,Puig de Pradets,,,,1175.5,42.4740207,2.9896863,203,Q11943614,ca:Puig de Pradets,204
node,669987021,La Pique,,,,1046.4,42.8466017,1.6260454,,,,204
node,2675718879,Le Billare,,,,2309,42.9302781,-0.6908331,,,,203
node,4210926812,Peña Petruso,,,,2198,42.6694701,-0.3910254,,,,203
node,11646994173,Pic de la Bède,,,,1685,42.759445,1.5342053,,,,203
node,2370276229,Urkieta,,,,865,43.0702917,-1.9934609,,Q112785266,eu:Urkieta,203
node,7552075767,,,,,2843,42.6965802,0.0503509,,,,202
node,4307142940,,,,,2624,42.6826158,1.1637285,,,,202
node,4329805607,Comodoto,,,,2354,42.6747975,0.1294321,,Q24002178,,202
node,3296025323,Paquiza Linzola,,,,2104,42.9138568,-0.7761044,,Q26232281,an:Paquiza Linzola,202
node,3129718657,La Frau,,,,1925,42.8398963,1.8388234,,,,202
node,575712971,Roques del Bruc,,,,1400,42.2576154,1.999057,208,Q11946264,ca:Roques del Bruc,202
node,6679927433,Saroberri,,,,1338,43.0583759,-1.0895172,,,,202
node,1250021836,Cerro Artolés,,,Cerro Artolés,1256,42.7047414,-0.7611893,,,,202
node,2059697499,Muntanya de Nargó,,,,1213.0,42.1916704,1.2965445,,Q17482835,ca:Muntanya de Nargó,202
node,12398235039,Stiouère,,,,821,43.0442264,0.2701047,,,,202
node,11646993776,Sarrat d'Espinets,,,,801,42.7216828,2.522256,,,,202
node,3441105312,Cerro San Cristobal,,,Cerro San Cristobal,1173,42.3504729,-0.7103089,,,,201
node,910540213,Oilarandoi,,,,933,43.1531047,-1.3344137,,Q12265034,,201
node,3699130127,Iguste,,,,884,42.7024977,-1.8991525,,Q112787077,eu:Iguste,201
node,1304121893,Tuc de Canejan,,,,2656.5,42.8200195,0.8635891,201,Q11953275,,200
node,11406979713,Tuc de la Core de Léat,,,,1704,42.8581104,0.9119732,,,,200
node,2364440769,Peña de Sin,,,,1639,42.5711209,0.2596975,,,,200
node,11646994161,,,,,1330,42.7909911,2.1737802,,,,200
node,2406980406,Serrat del Cogull,,,,1255,42.3726766,2.584177,,,,200
node,2152034042,La Devèze,,,,827,43.0029448,2.4470316,,,,200
node,1867528828,Pic de Parraouis,,,,2934,42.7432474,0.36734,,,,199
node,733817080,Pic d'Aillary,,,,2215,42.8426332,-0.624688,,,,199
node,11646994155,Pic d’Ourtiset,,,,1934,42.7695226,2.0242589,,Q31635185,,199
node,948493368,Ulizar,,,,868.20,43.0847716,-1.9694685,,Q112785208,eu:Ulizar,199
node,948492126,Nasa Alta,,,,629.20,42.1386669,-1.4004109,,Q23991279,,199
node,7552075764,,,,,2685,42.697992,0.0563665,,,,198
node,733939401,Pic de Gaube,,,,2377,42.8380297,-0.1522154,,,,198
node,4315506467,Peña Blanca,,,,2365,42.8041412,-0.4531478,,,,198
node,3278300098,Pech de Guilloumet,,,,631,42.9811602,2.6660491,,,,198
node,5003256549,Cap Dera Baquo Oriental,,,Cap Dera Baquo Oriental,3104,42.6931007,0.4927623,,,,197
node,8734852832,Pic de Cimet,,,,2423,42.6626198,1.9077259,,,,197
node,1167195993,Abodi,,,,1532.92,42.9517166,-1.0543201,,Q2821682,,197
node,2916932927,Malkaxko,,,,1238,42.8186953,-1.9916123,,,,197
node,11646994152,Pic du Minier,,,,1108,42.8854336,2.0316323,,,,197
node,2425714279,Martanyà,,,,1031.3,42.3096301,2.6067558,,Q11935659,ca:Martanyà,197
node,12512539611,Bianditz,,,,843,43.2468043,-1.7906675,,Q8247449,,197
node,623508746,Pico de Estós o Tuca del Dalliú,,,Pico de Estós o Tuca del Dalliú,2531,42.6566767,0.5559256,,,,196
node,659540132,Cabezo de Guara,,,Cabezo de Guara,1871,42.2890378,-0.1446247,,,,196
node,1241969553,Ribarroya,,,,1032,42.1510571,0.6224639,,,,196
node,1184601893,Cap du Teil,,,,710,43.0583586,0.6568224,,,,196
node,2016701435,Tuc de Montcalivert,,,,677,43.0138593,1.1659609,,,,196
node,11545701051,Soum d'Aulis,,,,577,43.1373194,-0.6711986,,,,196
