osm_type,osm_id,name,name_en,name_fr,name_es,elevation_m,lat,lon,prominence,wikidata,wikipedia,prominence_calc
node,3708331228,Penanera,,,,2580.8,42.665131,0.6845107,,Q113564100,,65
node,9180824181,,,,,2580.8,42.6171969,0.9495408,,,,18
node,4210970095,Garmo Pipós,,,,2580,42.8121685,-0.3108018,,,,57
node,8478657220,Roc Gros de Coma d'Or,,,,2580,42.584009,1.8603899,,,,14
node,12405176856,Pic des Taulades,,,,2580,42.6149839,1.8560266,,,,30
node,1250015543,Punta de la Mota,,,,2579,42.6826314,0.1781965,,,,100
node,6880683567,,,,,2579,42.6456685,0.459043,,,,15
node,4881929618,,,,,2578.9,42.4754544,0.9082301,,,,14
node,575755953,Pic d'Estany Roi,,,,2578.6,42.5693436,0.7988789,,Q11941451,ca:Pic d'Estany Roi,53
node,5374912376,Pic d'Aumar,,,,2578,42.8515803,0.152067,,,,76
node,8734580606,Pic de la Coumette,,,,2578,42.6333878,1.9029167,,,,54
node,13590729639,Torre del Trident,,,,2577.4,42.4346811,2.2528679,,,,20
node,2276952658,Arriou Né,,,,2577,42.8658604,-0.0809266,,,,123
node,5374871732,Soum Blanc de Secugnat,,,,2577,42.757421,-0.0494195,296,,,290
node,6871769026,,,,,2577,42.6798121,0.5234545,,,,41
node,7052383900,Pastor de Lucero,,,,2577,42.6626615,0.2584136,,,,20
node,13056040457,,,,,2576.6,42.7909538,0.9475418,,,,11
node,4467599876,,,,,2576,42.7132132,1.0540232,,,,22
node,6712486086,,,,,2576,42.6547626,0.4869078,,,,2
node,6912363626,,,,,2576,42.633032,0.3962098,,,,3
node,9876443907,,,,,2576.0,42.6764055,1.3727412,,,,60
node,11951624568,Tozal de Fontana de Vielha,,,Tozal de Fontana de Vielha,2576,42.6150881,0.7449327,,Q17482014,ca:Tuc de Fontana de Vielha,81
node,7526846983,,,,,2575.9,42.6422019,0.7924989,,,,61
node,7526904988,,,,,2575.6,42.6434975,0.8097235,,,,28
node,1250030335,Pic del Frontó,,,,2575,42.5727984,0.6685256,,,,56
node,6764370036,,,,,2575,42.650742,0.467395,,,,5
node,7552113705,,,,,2575,42.7484251,0.0306796,,,,74
node,4341077482,,,,,2574.7,42.718632,1.3073587,,,,30
node,1304114639,Agulhes deth Clòt der Os,,,,2574,42.715418,1.0068719,,,,48
node,1304134115,Pic de Moustiry,,Pic de Moustiry,,2574,42.7116539,1.1613979,,,,37
node,4210919901,Somola Baja,,,Somola Baja,2574,42.696848,-0.4436797,,,,67
node,6559442562,,,,,2574,42.577999,0.685767,,,,31
node,6789111219,,,,,2574,42.6664834,0.4680122,,,,64
node,4357374543,,,,,2573.5,42.778928,1.0209969,,,,44
node,4357356311,,,,,2573.3,42.7860714,1.041648,,,,15
node,1250021606,Tozal del Sellant,,,Tozal del Sellant,2573,42.527979,0.6083364,,,,104
node,2423117252,Alt de la Capa,,,,2573,42.5630242,1.4540093,,Q21329245,sv:Alt de la Capa,124
node,7200635527,,,,,2573,42.6725428,1.1864486,,,,3
node,7552040332,,,,,2573,42.689981,0.0466557,,,,10
node,3421804431,lo Covil,,,,2572.9,42.518613,1.356375,,Q11933744,ca:Lo Covil,144
node,46471604,Puig Farinós,,,,2572,42.4903593,1.8042982,,Q11943373,ca:Puig Farinós,5
node,4210891159,La Moleta,,,La Moleta,2572,42.7405292,-0.4876067,,,,66
node,4210935160,Punta Zarrambucho,,,,2572,42.691577,-0.3865581,,,,20
node,6559442560,,,,,2572,42.5787517,0.6830774,,,,26
node,10736437798,Pic du Cardal,,Pic du Cardal,,2572,42.7346243,-0.1092895,,,,59
node,4341077575,,,,,2571.7,42.7130376,1.3540801,,,,41
node,652132351,Peña Roya,,,,2571,42.6805974,-0.2732849,,Q11940818,,58
node,2267170996,Soum de Bassia du Hoo,,,,2571,42.8836649,-0.2515112,288,,,329
node,3180733189,Rognon de Ger,,,,2571,42.9323094,-0.351127,,,,115
node,3996878153,Tuc d'Auba,,,,2571,42.6674545,0.7324253,215,,,222
node,6789111228,,,,,2571,42.6649877,0.4612629,,,,2
node,6839765392,Agulhes de la Lóssa,,,,2571,42.6265145,0.9098993,,,,133
node,6886067587,,,,,2571,42.625822,0.4423631,,,,21
node,579974346,Pic Negre,,,,2570.3,42.5672485,1.4443649,,,,80
node,1250032177,Pico de la Garganta de Borau,,,Pico de la Garganta de Borau,2570,42.7559855,-0.5529709,239,,,239
node,4339921126,Tuc del Caubo,,,,2570.0,42.6732304,1.2635883,,Q7850953,ca:Tuc del Caubo,123
node,1329675178,Pic de Colatx,,Pointe de Rabassère,Pic de Colatx,2569.5,42.7243076,1.3253589,,Q11941464,ca:Pic de Colatx,158
node,4341077458,les Tuques,,,,2569.1,42.7134502,1.3546428,,Q11931737,ca:Les Tuques,37
node,1692204548,Pic de Pomebrunet,,,,2569,42.811719,1.0935533,233,,,245
node,2851896808,Pic de Regalecio,,,,2569,42.6057015,1.7539283,,Q115609871,,89
node,6545278592,,,,,2569,42.6502483,0.7129907,,,,67
node,7175374375,,,,,2569,42.6891901,0.5857391,,,,86
node,9091526808,Pic de l’Orri,,,,2569,42.4604032,2.1601402,,,,30
node,7526904986,,,,,2568.3,42.6456416,0.8121148,,,,22
node,2788557354,Pic de Montarrouye,,,,2568,42.8863649,0.2244875,,,,164
node,3808312950,Tuhou du Cloutou,,,,2568,42.8738801,0.1994801,,,,88
node,3893379851,Tossal d'Incles,,,,2568,42.5848071,1.6959676,,,,34
node,5570428835,Peña de las Diez,,,,2568,42.5440308,0.3497923,,,,42
node,5948002705,Cap de la Desse,,,,2568,42.6883362,1.4106852,,,,44
node,12376685043,pic de Hèche Castet,,,,2568,42.8292512,0.1402487,,,,114
node,6833095717,Puig del Quer,,,,2567.1,42.2863309,1.6519806,,,,45
node,1198574167,Pic de l'Estagnol,,,,2567,42.6437089,1.6138195,,Q31645055,,177
node,10614970858,Pic de l'Affron,,,,2567,42.8039884,-0.201348,,,,58
node,4881734609,,,,,2566.9,42.4502763,0.915955,,,,9
node,1304139359,Cap de Montgòs,,,,2566.4,42.7780217,1.0382449,,,,12
node,652132526,Pico Calcilé,,,Pico Calcilé,2566,42.7389193,-0.1670265,,,,48
node,1249943362,Gra de Fajol Petit,,,,2566,42.4132936,2.2596558,,Q5590538,ca:Gra de Fajol Petit,84
node,1250027591,Pico Llena del Bozo,,,Pico Llena del Bozo,2566,42.7699201,-0.5841925,237,,,235
node,3226150292,Punta Piniecho,,,,2566,42.7339786,-0.2302535,,,,155
node,3682781910,Courounalas,,,,2566,42.853051,-0.181259,,,,115
node,4273254140,Pic d'Arrouye,,,,2566,42.8117429,0.2480286,,Q31652856,,48
node,4307142950,,,,,2566,42.6813376,1.1626194,,,,69
node,12389787641,Pourteau des Agudes,,,,2566,42.8306633,-0.0748261,,,,5
node,8988121406,Turó de Vialada,,,,2565.2,42.6534553,1.1923543,,Q11953577,ca:Turó de Vialada,14
node,569840478,Pic de Liou,,,,2565,42.8978674,-0.1619023,,,,44
node,7552040292,Morrón de los Maquis,,,,2565,42.6751335,0.0564435,,,,42
node,8863270167,Cim del Ras,,,,2564.5,42.3905435,2.180025,,Q11913793,ca:Cim del Ras,12
node,3707656149,Tuc de Lac Redon,,,,2563.6,42.6410983,0.7909939,,,,33
node,1329675141,Pic de la Fourne,,,,2563,42.7315115,1.2687192,,,,100
node,6912363621,,,,,2563,42.6293773,0.3903304,,,,12
node,12376744241,pic dera Goye d'Estagn,,,,2563,42.8481924,0.0795287,,,,105
node,3294901825,Tuc de la Comamarja,,,,2562.1,42.5264204,0.878322,,Q11953317,ca:Tuc de la Comamarja,129
node,3820499614,Torreta de Cadí,,,,2562.1,42.2870857,1.5842007,,Q7827079,ca:Torreta de Cadí,37
node,482150309,Pic de l'Hortell,,,,2562,42.6192717,1.509009,,Q21329790,fr:Pic de l'Hortell,66
node,652132585,Soum de Linsous,,,,2562,42.8402424,-0.2482225,,,,107
node,1250021042,El Sombrero,,,El Sombrero,2562,42.758792,-0.5549378,,,,68
node,2188401642,Pic dels Aspres,,,,2562.0,42.5739302,1.4525829,,Q1864334,fr:Pic_dels_Aspres,67
node,6554176055,Tozal Blanco,,,,2562,42.6386739,0.4144754,,,,20
node,6735220670,,,,,2562,42.8491036,0.1193779,,,,-49
node,6871697548,Tuca de Molseret,,,,2562,42.6827528,0.4976592,,,,50
node,6933302341,,,,,2562,42.6393847,0.4136087,,,,22
node,8998889605,Pointe de Montestaure,,,,2562,42.6983862,1.3769028,,,,43
node,12405176853,Cap de la Clota de Trespunts,,,,2562,42.5846314,1.8375352,,,,32
node,4341202387,,,,,2561.6,42.495667,1.0115681,,,,48
node,3750453586,Pic de la Pala de Coll Carnisser,,,,2561.3,42.5950499,1.4744505,,Q21330100,,13
node,4315541679,Dientes de Scie,,,,2561,42.8261811,-0.3568392,,,,83
node,5948002694,Pic de la Sabine,,,,2561,42.6710749,1.6009728,,Q3382410,,142
node,10748210702,Peña Retona,,,,2561,42.6860468,-0.3863016,,,,65
node,13610229750,,,,,2561.0,42.6112015,1.3748198,,,,23
node,4479396231,,,,,2560.6,42.6943614,1.1529641,,,,9
node,621473074,Tosa de Llosada,,,,2560,42.5486846,1.6462671,,Q21329884,sv:Tossal de la Llosada,116
node,1250031120,Tozal del Home,,,,2560,42.5310643,0.6111686,,,,42
node,6839765394,,,,,2560,42.6258227,0.9092777,,,,58
node,43658035,Pic du Portanech,,,,2559,42.7169035,1.1523854,,,,138
node,6559853541,,,,,2559,42.5779446,0.6878744,,,,21
node,6886086810,,,,,2559,42.5979393,0.4286123,,,,41
node,7205346010,Lane Des Moulos,,,,2559,42.7209707,1.1905603,,,,70
node,9285048288,,,,,2559,42.6736717,-0.087617,,,,7
node,11068360752,,,,,2559,42.6261988,0.9095747,,,,44
node,12376685040,pic plat,,,,2559,42.8566466,0.1687214,,,,94
node,4881929628,,,,,2558.3,42.4824095,0.9200006,,,,15
node,1060153541,Pico de la Montañeta,,Pic de la Montagnette,Pico de la Montañeta,2558,42.6970319,0.6164516,,,,95
node,4339921128,,,,,2558.0,42.6835732,1.2662023,,,,35
node,6586738868,,,,,2558,42.5822635,0.6033652,,,,25
node,6839765391,Tuc de Nahun,,,,2558,42.6274733,0.9111644,,,,62
node,6839765395,Pic de la Lóssa,,,,2558,42.6253157,0.9087465,,,,32
node,7052367083,,,,,2558,42.6561902,0.26133,,,,21
node,9963239553,Mont Aigu,,,,2558,42.8368126,-0.1982879,,,,136
node,4341077467,,,,,2557.1,42.7119929,1.3530354,,,,38
node,652132509,Peña Blanca,,,,2557,42.6800035,-0.278655,,Q11940814,,49
node,3807513829,Pic du Bassia,,,,2557,42.885127,0.275795,,,,110
node,6886067628,,,,,2557,42.5960304,0.4420138,,,,16
node,7048671727,Pala Sobrestiú,,,,2557,42.6794747,0.3061952,,,,37
node,7175374377,,,,,2557,42.6900605,0.5853964,,,,34
node,3706657899,,,,,2556.2,42.5862227,0.8421333,,,,117
node,4341077451,Pic entre les Ports,,Pic entre les Ports,,2556.2,42.7199854,1.348421,,Q11941471,ca:Pic de Guiló,90
node,45195644,Pic de Soune,,,,2556.1,42.7194827,1.2967024,,Q17483560,ca:Tuc de Senó,67
node,652132530,Pico Arroyetas,,,,2556,42.7660632,-0.4388738,,,,337
node,1304128251,Pic d'Àtics,,,,2556,42.6993494,1.1389846,,Q11941454,ca:Pic d'Àtics,102
node,6912363622,,,,,2556,42.6285564,0.388764,,,,7
node,7048671731,,,,,2556,42.6750205,0.2986594,,,,23
node,7202798883,,,,,2556,42.7162425,1.1879634,,,,13
node,9247507076,,,,,2556,42.6287424,0.3908104,,,,4
node,9869662740,,,,,2555.9,42.7761909,0.9315588,,,,28
node,4357194184,,,,,2555.8,42.7805125,1.0862034,,,,122
node,7525697955,,,,,2555.4,42.642178,0.7398173,,,,63
node,590706342,Vertice de Anayet,,,,2555,42.7749877,-0.4607976,,,,153
node,2485672988,Pic de Cabaillère,,,,2555,42.6456299,1.679341,,,,91
node,3887374192,,,,,2555,42.6129855,1.711725,,,,35
node,4210969625,Garmo Carnicero,,,Garmo Carnicero,2555,42.8118052,-0.3194949,,,,118
node,4340935336,,,,,2555,42.7204682,1.212683,,,,16
node,6812625717,,,,,2555,42.6803939,0.5740231,,,,9
node,1250015301,Agulla de Perramó,,,,2554,42.6429906,0.4915817,,,,63
node,1250018281,Pic de L'Ourade,,,,2554,42.8118171,-0.3738799,,,,80
node,1664640512,Pène Nègre,,,,2554,42.8912944,0.1863726,,Q134983208,,59
node,3180648593,Pic de Louesque,,,,2554,42.9308326,-0.2976961,,,,38
node,5948002681,Pointe de l'Escale,,,,2554,42.7345395,1.4070463,,,,47
node,6534716198,,,,,2554,42.6668488,0.6305243,,,,14
node,6912363615,Aguja de la Selva,,,,2554,42.6318259,0.3730889,,,,67
node,4881734573,,,,,2553.8,42.4434981,0.9232715,,,,9
node,3706616056,Pic d'Estany Gémena,,,,2553.1,42.5759536,0.8078169,,Q11941449,ca:Pic d'Estany Gémena,52
node,6539960961,,,,,2553,42.6164036,0.6503481,,,,14
node,6764370103,,,,,2553,42.6286788,0.4911928,,,,40
node,6933281714,,,,,2553,42.6938317,0.3242373,,,,5
node,7525695983,,,,,2553,42.6370364,0.7103745,,,,10
node,11982413561,Tor de Cabrèra,,,,2553,42.826852,0.855309,,,,9
node,4881734572,,,,,2552.5,42.4432712,0.9237481,,,,8
node,1250028116,Pico la Parda,,,,2552,42.6387561,0.2990031,,,,47
node,2102152492,Aiguille de Lahazère,,,,2552,42.8530569,-0.0652782,,,,110
node,6120960712,,,,,2552,42.6964597,1.1561015,,,,16
node,7180620115,,,,,2552,42.6981673,0.6535768,,,,-17
node,7552113709,,,,,2552,42.7438654,0.0293453,,,,58
node,12391466043,Pic de Garbé,,,,2552,42.8046727,0.9209334,,,,28
node,5029336327,lo Pilar,,,,2551.3,42.5860826,1.4021891,,Q11933779,ca:Lo Pilar,10
node,623866294,Espax (Igea),,,Espax (Igea),2551,42.609468,0.5795886,,,,48
node,1469181702,Pic de Tracens,,,,2551,42.8667847,0.133171,,,,93
node,7048671732,,,,,2551,42.6744966,0.2978055,,,,7
node,4314635815,Pic des Pichadères,,,,2550,42.7483084,0.4295942,,,,124
node,9814514753,La Camou,,,,2550,42.8793213,-0.3129952,,,,84
node,1304131562,Pic de la Gola,,,,2549,42.6823194,1.1769222,,,,128
node,3180446244,La Pène Blanque,,,,2549,42.9272297,-0.3436561,,,,31
node,7200522671,,,,,2549,42.678474,1.1981091,,,,31
node,10011919959,,,,,2549,42.7361538,0.2081284,,,,72
node,3419321093,Cap de Montarenyo,,,,2548.9,42.6471906,1.3084914,,,,24
node,1678253894,Comabona,,,,2548.6,42.2836926,1.726295,220,Q5150472,ca:Comabona,225
node,3297009436,Pic de l'Espada,,,,2548.5,42.499181,0.9718752,,Q11941516,ca:Pic de l'Espada,116
node,4881734570,,,,,2548.3,42.442912,0.9243732,,,,13
node,1250031425,Tuca Royero,,,,2548,42.6036701,0.5888276,,,,41
node,4506489641,Pic des Mulats,,,,2548,42.7196551,1.1511839,,,,111
node,6789111220,,,,,2548,42.667158,0.4681123,,,,74
node,10011920180,,,,,2548,42.7269948,0.209974,,,,28
node,1304127891,Tuc deth Comat deth Pòrt,,,,2547.4,42.8105212,0.8902044,,,,-52
node,579893333,Puig de Dòrria,,,,2547,42.3617626,2.0846708,,Q7259027,ca:Puig de Dòrria,17
node,1203630942,Pic Mercader,,,,2547,42.5795807,1.8176037,,,,33
node,2160839455,Cim de la Duna,,,,2547,42.3995618,2.2170336,,,,45
node,6546104679,,,,,2547,42.6719578,0.6108387,,,,52
node,7052367084,Punta Bin,,,,2547,42.6556836,0.2589672,,,,29
node,7552113707,,,,,2547,42.7448462,0.0297749,,,,78
node,1250035576,Tuca de Sierco,,,Tuca de Sierco,2546,42.6027068,0.4392856,,,,123
node,2197201513,Pic de Baxouillade,,,,2546,42.6611763,2.0023219,267,,,281
node,6807771852,,,,,2546,42.6824643,1.1411116,,,,31
node,6577149505,,,,,2545.8,42.6379209,0.7336866,,,,27
node,1304108394,Roc d'Ausinsi,,,,2545,42.6471266,1.3143146,,Q11945825,ca:Roc d'Ausinsi,3
node,11697167547,Pic de Riputi,,,,2545,42.714183,1.3098359,,,,37
node,3010276033,Agulles de Dellui,,,,2544.0,42.5576109,0.9445161,,Q11904379,ca:Agulles de Dellui,73
node,6712453184,,,,,2544,42.6509114,0.4894772,,,,26
node,7552040331,,,,,2544,42.6862314,0.0419357,,,,23
node,5013672298,Roca des Abelles,,,,2543.9,42.5207185,0.991582,,,,34
node,43658004,Pic de Bassibié,,Pic de Bassibié,,2543.8,42.7242583,1.1405083,,Q11941456,ca:Pic de Bassiero,152
node,1329675183,Pic du milieu,,,,2543,42.7271306,1.2702026,,,,69
node,1692204550,Pic de Lampeau,,,,2543,42.8139973,1.0900433,,,,79
node,3844217690,Pic de Torradella,,,,2543,42.5938978,1.6245532,,Q21330497,,72
node,6687149865,,,,,2543,42.6421292,0.4902839,,,,18
node,6687149867,,,,,2543,42.6439308,0.4938514,,,,79
node,7555436713,,,,,2543,42.6762123,-0.0560639,,,,12
node,4340934043,,,,,2542.6,42.7130477,1.2178225,,,,151
node,1249960976,Castell dels Lladres,,,,2542,42.4772508,1.785734,,,,44
node,4357296683,,,,,2542,42.8027821,1.0880284,,,,44
node,6839765396,,,,,2542,42.6288578,0.9121053,,,,66
node,11646993886,Pic de Quartau,,,,2542,42.7184428,0.437761,,,,101
node,4341077457,Sarrat de Pierre Blanche,,Sarrat de Pierre Blanche,,2541.6,42.7061292,1.3523632,,Q11953349,ca:Tuca de Salibarri,77
node,2188505398,Cap de l'Ovella,,,,2541.0,42.5590705,1.4279867,,Q11912109,ca:Cap de l'Ovella,110
node,4479422301,,,,,2541,42.6978738,1.1398512,,,,1
node,5707709830,Tusse de Prat Long,,,,2541,42.7139541,0.5541797,,,,25
node,6886086809,,,,,2541,42.5952298,0.4325054,,,,16
node,7525695984,,,,,2541,42.637814,0.709415,,,,14
node,7552113706,,,,,2541,42.7466502,0.0309599,,,,38
node,4479396245,,,,,2540.9,42.704801,1.1637893,,,,18
node,5013672296,,,,,2540.5,42.5236899,0.9933488,,,,14
node,4479396250,,,,,2540.2,42.7000264,1.1601648,,,,60
node,9942150754,Roc blanc,,,,2540,42.6715782,2.0086605,,,,141
node,1250039010,Alto de Fetás,,,,2539,42.7865701,-0.6310966,,,,55
node,12399937483,Punta de Roldán,,,,2539,42.7176843,0.247285,,,,47
node,12407550170,Pic de Duraneu,,,,2539,42.3811251,2.0789153,,,,37
node,1250029425,Pico de Fenes,,,Pico de Fenes,2538,42.6722393,-0.1495421,,,,113
node,1304125224,Tuc de Pishader,,,,2538,42.6305453,0.9476166,,Q73915004,,92
node,6792019840,,,,,2538,42.8132309,1.0916966,,,,57
node,7048671729,,,,,2538,42.6775267,0.301118,,,,14
node,1250031070,Punta Reduno,,,,2537,42.5051867,0.3505756,,,,95
node,6886067590,Tuca de Roca Foradada,,,,2537,42.6189735,0.4527334,,,,39
node,576650666,la Tosa,,,,2536.4,42.3205828,1.8926568,759,Q3776656,ca:La Tosa,755
node,3706657637,Tuc del Mont,,,,2536.3,42.5512234,0.8055042,,,,105
node,1091885439,Tuc dera Pincela,,,,2535.6,42.7428606,0.8756981,488,Q11953323,,489
node,1250034688,Pico Mobisón Chico,,,,2535,42.5337501,0.2921863,,,,55
node,4210933149,Corona del Mallo,,,,2535,42.6823031,-0.3618783,,,,181
node,4519117340,,,,,2535,42.6862461,1.1796304,,,,22
node,5707709834,Pic de Sajust,,,,2535,42.700333,0.6335058,,,,118
node,6885906435,Agulla Superiror del Clot,,,,2535,42.6552365,0.4106795,,,,76
node,4357356314,,,,,2534,42.7943229,1.0376692,,,,36
node,6735184851,Tuque d'Arriou Né,,,,2534,42.8634608,-0.0805486,,,,40
node,1304134189,Tuc des Armèros,,,,2533.7,42.7812475,0.8769094,386,Q24002832,,389
node,4357185945,,,,,2533.5,42.7749321,1.0943035,,,,184
node,4357218932,,,,,2533.5,42.7890059,1.0806682,,,,40
node,4341077474,,,,,2533.1,42.7181833,1.3029659,,,,21
node,1241877484,Peña Blanca,,,,2533,42.7349715,-0.2234085,,,,89
node,3180772896,Turon de Ger,,,,2533,42.940655,-0.3550224,,,,67
node,6792019841,,,,,2533,42.8140769,1.0897565,,,,45
node,7180590437,,,,,2533,42.7040367,0.5814242,,,,45
node,7555436716,,,,,2533,42.6764633,-0.04912,,,,13
node,12376685031,pic de Bern,,,,2533,42.7681516,0.2586214,,,,48
node,3707656136,Cap dera Aubeta,,,,2532.3,42.6462649,0.8297669,,,,131
node,13072167300,,,,,2532.3,42.7243659,1.3268104,,,,31
node,1382083377,Puig de Terrers,,,,2532,42.6464693,1.9921752,,,,35
node,4467712326,,,,,2532,42.7013229,1.0497828,,,,16
node,8734631364,Pic d’en Beys,,,,2532,42.6320666,1.9321832,,,,182
node,12382925281,Pène Taillade,,,,2532,42.923294,0.0600925,,,,71
node,12405176854,Cap de Beçatet,,,,2532,42.5835811,1.8343826,,,,29
node,3706657639,l'Aüt,,,,2531.8,42.5413358,0.8087576,,Q17481277,ca:L'Aüt,109
node,3708331249,Turonet deth Pòrt dera Picada,,,,2531.7,42.6848164,0.6633892,,,,37
node,623508746,Pico de Estós o Tuca del Dalliú,,,Pico de Estós o Tuca del Dalliú,2531,42.6566767,0.5559256,,,,196
node,3708102410,Tres Puis,,,,2531.0,42.641318,0.9891586,,Q11953055,ca:Tres Puis,104
node,4518562833,,,,,2531,42.6975096,1.181184,,,,9
node,6635835942,Soum de Serre de Barrada,,,,2531,42.8026235,0.0523038,,,,92
node,7180610341,,,,,2531,42.6981894,0.6178803,,,,18
node,7555436714,,,,,2531,42.677085,-0.0513317,,,,5
node,12597000866,,,,,2531,42.6851603,1.1861104,,,,8
node,3707592076,Tuc de Saslòsses,,,,2530.3,42.6321638,0.9003482,,Q17483551,ca:Tuc de Saslòsses,48
node,4805753015,Crête de Port Vieux,,,,2530,42.7358424,0.1843777,,,,47
node,4341077459,,,,,2529.5,42.6910933,1.1679701,,,,68
node,1092109815,La Bonida,,,,2529,42.9234063,0.1266269,,,,96
node,4340935362,,,,,2529,42.7208811,1.210348,,,,25
node,1241585851,Tres Pics,,,,2528.7,42.3716217,2.2243747,,,,130
node,3706657635,Pic de Comaminyana,,,,2528.3,42.5467639,0.7968933,,Q11941461,ca:Pic de Comaminyana,-47
node,6812625718,,,,,2528,42.6809144,0.5748814,,,,22
node,11982422154,Agulla de les Ares,,,,2528,42.6405953,0.9885641,,,,45
node,45195597,Pic de Turguilla,,Pic de Turguilla,,2527.8,42.7242949,1.3353007,,Q11941510,ca:Pic de Turquilla,104
node,9869662737,Eth Morret,,,,2527.8,42.7794572,0.9153107,,,,43
node,4273265489,Pic cabanou,,,,2527,42.821033,0.232536,,,,52
node,4315529560,La Coroneta,,,La Coroneta,2527,42.8102043,-0.3786416,,,,53
node,6806692601,,,,,2527,42.6781063,0.5538676,,,,44
node,4479396246,,,,,2526.4,42.7057302,1.1647369,,,,16
node,4348719228,Mirador de la Tosa,,,,2525.6,42.3184831,1.892896,,,,16
node,9869662739,,,,,2525.2,42.7823573,0.9530311,,,,73
node,1250021266,Tuca de los Dos Collados o de Sierco,,,,2525,42.5993583,0.4420115,,,,66
node,3907021096,Bony de la Pala de Jan,,,,2525,42.6219988,1.6328566,,Q115628749,,49
node,9012144342,Pico la Solana,,,,2525,42.6368949,0.3861523,,,,54
node,9927393478,2525,,,,2525,42.6617233,1.9985787,,,,43
node,4479396236,,,,,2524.2,42.6986774,1.1593554,,,,24
node,1250031708,Punta de Tous,,,,2524,42.5359799,0.6080782,,,,37
node,4467712327,,,,,2524,42.7016261,1.0490249,,,,16
node,4506508367,Tuc de Bassière,,,,2524,42.7263613,1.136563,,,,47
node,7046160914,,,,,2524,42.6407681,0.5087211,,,,46
node,7180620119,,,,,2524,42.6953492,0.6518688,,,,34
node,7180620124,,,,,2524,42.7038986,0.6361513,,,,61
node,1091885245,Tuc d'Areho,,,,2523.7,42.7363727,0.8697359,,,,78
node,4148445323,Tuc de Llebreta,,,,2523.2,42.5378938,0.894565,,Q17482352,ca:Tuc de Llebreta,28
node,3732137518,Pic de Serramitjana,,,,2523,42.474918,1.6151916,,Q21330407,,53
node,3904329723,Les Portelles,,,,2523,42.6236546,1.4858347,,,,53
node,5028021279,Pic de Caumale,,,,2523,42.7416641,1.389143,,,,38
node,12216189200,,,,,2523,42.6901014,0.1087361,,,,18
node,1250018662,Pico de la Sarronera,,,,2522,42.5767749,0.7252649,,,,71
node,4340934046,,,,,2522,42.7182549,1.2512718,,,,54
node,4479396238,,,,,2522,42.7021505,1.1692355,,,,20
node,6687149866,,,,,2522,42.6436392,0.4929596,,,,40
node,6904712995,Tusal de la Mina,,,Tusal de la Mina,2522,42.5928224,0.3946881,,,,23
node,7552148164,,,,,2522,42.6896581,0.0390818,,,,6
node,4340934042,Roca Espana,,,,2521.9,42.7138671,1.2160769,,Q17481946,ca:Roca Espana,43
node,6835367009,Puig de Font Tortera,,,,2521.2,42.283279,1.7195092,,,,32
node,4545273148,Tuc deth Dossau,,,,2521,42.7384305,0.9960651,,Q24021218,,125
node,7552113713,Grande Clère,,,,2521,42.719222,0.0299238,,,,63
node,7555436715,,,,,2521,42.6767622,-0.0500632,,,,1
node,2188813373,Pic de la Maiana,,,,2520,42.4820213,1.6004182,,Q21329899,,94
node,3180422673,Pène Médaa,,,,2520,42.9337788,-0.335636,,,,139
node,5375778208,Pic de Tramezaïgues,,,,2520,42.7721776,0.2820664,,,,-7
node,12379444135,pic Méya,,,,2520,42.8295499,-0.1234296,,,,20
node,1250025652,Punta Custodia,,,,2519,42.6502351,0.0315076,,,,180
node,1681866087,Le Galbe,,,,2519,42.8944208,-0.3262095,,,,68
node,6687122367,,,,,2519,42.6394665,0.5151313,,,,75
node,8734579185,Pic d’Aragnol,,,,2519,42.6209295,1.8856037,,,,84
node,11983858226,Pic de Setúria,,,,2519,42.5418229,1.4162895,,,,12
node,1304125204,Tuc de Gurièr,,,,2518.8,42.7874033,0.9932374,,Q11953283,ca:Tuc de Gurièr,53
node,4307004319,,,,,2518.6,42.6893523,1.1664038,,,,41
node,3706657634,Pic d'Erill,,,,2518.5,42.5410624,0.8004355,,Q11941448,ca:Pic d'Erill,10
node,577180950,Tuc des Molassi,,,,2518.4,42.6449315,0.8202636,,Q11953346,,66
node,5030725843,Montlude,,,,2517.7,42.7852593,0.7587108,286,Q11937477,ca:Montlude,291
node,576706589,Pic de Màniga,,,,2517.3,42.5057567,1.3288723,,Q11941484,ca:Pic de Màniga,125
node,4059394900,,,,,2517.3,42.5910619,1.6969631,,,,6
node,824544110,Pic de l'Aiguillette,,Pic de l'Aiguillette,,2517,42.7370781,0.1757385,,,,33
node,3181202272,Cerro Gascón,,,Cerro Gascón,2517,42.7664978,-0.2145036,,,,32
node,3904328154,Roc del Vaquer,,,,2517,42.6366874,1.4815607,,Q21328870,,16
node,7547061192,,,,,2517,42.6556016,0.0468034,,,,23
node,12379467014,turon Couy,,,,2517,42.7849734,-0.0947361,,,,58
node,4337300251,Pic de Bernatoire,,Pic de Bernatoire,,2516,42.7207313,-0.1064323,,,,154
node,4479396242,,,,,2516,42.6938107,1.1463474,,,,34
node,5657842278,Cabo es Medians,,,,2516,42.5322569,0.2958593,,,,26
node,7525598347,,,,,2516,42.6762417,0.6741081,,,,27
node,9880848783,,,,,2515.9,42.6491744,0.7567544,,,,60
node,652132490,Garmo de Izas,,,Garmo de Izas,2515,42.7703381,-0.4546035,,,,50
node,2508877050,,,,,2515,42.7531757,-0.1115297,,,,42
node,3887374185,,,,,2515,42.6094254,1.702487,,,,28
