osm_type,osm_id,name,name_en,name_ru,name_ky,elevation_m,lat,lon,prominence,wikidata,wikipedia
node,5767976396,,,,,4589.4,39.8230982,71.8898359,,,
node,5767976983,,,,,4589,39.5021533,71.2541914,,,
node,5760062976,,,,,4587,39.695157,70.5184883,,,
node,2626958619,,,,,4582,39.0186126,73.6745997,,,
node,5760523137,,,,,4582,39.6762111,70.6320047,,,
node,5767976022,Какойлес,,,,4580,39.4746198,71.2622987,,,
node,9919430666,,,,,4580,39.9394223,73.6499404,,,
node,5767976444,,,,,4575.8,39.4869711,71.3041362,,,
node,2626958787,,,,,4567,39.1218348,73.970573,,,
node,5767976996,,,,,4567,39.5402511,71.2623162,,,
node,2626959286,,,,,4563,39.3009798,73.7989831,,,
node,7659992048,,,,,4563,39.0901346,69.659435,,,
node,5767976409,,,,,4562.2,39.4891511,71.3854262,,,
node,5760392711,Алтай,,,,4560,39.6395832,71.5464328,,,
node,5767976052,,,,,4560,39.5785084,71.3994224,,,
node,5767976356,,,,,4558,39.5449911,71.4166662,,,
node,2626958826,,,,,4557,39.156548,73.609857,,,
node,10297463105,Исхак Раззаков,,Исхак Раззаков,,4555,39.6435693,69.684391,,Q4388557,"ru:Раззаков, Исхак Раззакович"
node,5767976412,,,,,4553,39.5105784,71.3675877,,,
node,10076718732,,,,,4553,40.1249144,73.7882566,,,
node,5767976407,,,,,4550.1,39.497894,71.3963557,,,
node,5767976974,,,,,4550,39.4922211,71.2096162,,,
node,5767976039,Пермская,,,,4545,39.5351611,71.3490062,,,
node,5767976987,,,,,4543,39.5703511,71.2692762,,,
node,10076718728,Kichi Kashkasu,Kichi Kashkasu,,,4542,40.1366939,73.7939214,,,
node,2626958837,,,,,4535,39.1643138,73.9169773,,,
node,5767976358,,,,,4535,39.5233687,71.4054868,,,
node,5767976453,,,,,4531,39.5073711,71.2894862,,,
node,2117850927,别勒阿依热克佐苏套,,,,4530,39.8772503,73.9123341,,,
node,5767976048,,,,,4530,39.5886058,71.459621,,,
node,5767976956,,,,,4530,39.4312542,71.0534978,,,
node,9592100184,Главный Курган,,,,4528,40.0198367,72.7387625,,,
node,5767976527,,,,,4527,39.4213111,71.1040262,,,
node,9592100171,Агидель,,,,4527,39.9779752,72.7236557,,,
node,11987843843,,,,,4525,40.027455,73.9056892,,,
node,2956442833,Чарат Центральный,,,,4523,39.9771094,72.6415288,,,
node,2626958797,,,,,4521,39.1377456,73.9896941,,,
node,5742772086,Котин,,,,4521,39.6234744,70.2756786,,,
node,5767976036,,,,,4520,39.5961248,71.4945777,,,
node,2626958848,,,,,4519,39.1718992,73.5841908,,,
node,5767976993,,,,,4512,39.5527611,71.2482662,,,
node,7315161564,,,,,4511,39.7069205,71.8616688,,,
node,5767351090,,,,,4508,39.6682516,71.7644549,,,
node,5742773021,1000 years,1000 years,,,4507,39.6152134,70.2746128,,,
node,5767976360,,,,,4507,39.5098811,71.4132762,,,
node,5767976031,,,,,4505,39.5865511,71.4918762,,,
node,5767976415,,,,,4504,39.622361,71.3297362,,,
node,5767976051,,,,,4503,39.5716411,71.4351362,,,
node,775964887,,,,,4500,39.7996593,72.5878029,,,
node,9217874124,,,,,4500,39.5723516,69.9912786,,,
node,5767976984,,,,,4496.7,39.4840544,71.261487,,,
node,2626958800,,,,,4491,39.1411442,73.6102996,,,
node,5767976050,,,,,4490,39.596941,71.4215762,,,
node,6532907171,Птица,,,,4490,39.528009,70.2944565,,,
node,2956442846,Чарат Запдный,,,,4488,39.9787122,72.6340716,,,
node,7795485766,,,,,4485,39.0950749,69.5363739,,,
node,10560169443,Шарт,,,,4485,39.7948987,73.5326743,,,
node,1532529409,Манас,,Манас,,4484.3,42.3218934,71.0214711,,,
node,3363499367,Безымянная,,,,4482,39.8239066,71.8231881,,,
node,5757204160,Пирамида,,,,4482,39.6982574,70.6005313,,,
node,2956442875,Кукрыниксы Главный,,,,4474,39.9928718,72.6419828,,,
node,5767976520,,,,,4473,39.644341,71.7892549,,,
node,2441331561,Джипак,,Джипак,,4472,39.4705811,72.8838398,,,
node,5767976545,пик Осонали,,,,4469,39.6489556,71.7631244,,,
node,5607878563,Сарыкучук,,,,4468,39.9487333,73.65375,,,
node,5767976965,,,,,4467,39.5049311,71.1261062,,,
node,2626958988,,,,,4466,39.2075896,73.9162556,,,
node,2117850956,,,,,4462,39.8925445,73.9163278,,,
node,5767976454,,,,,4462,39.5479311,71.3049562,,,
node,5767351125,,,,,4460,39.653971,71.7253762,,,
node,2956442865,Кукрыниксы Южный,,,,4459,39.9908071,72.6480101,,,
node,5767976456,,,,,4458.4,39.4979809,71.2979436,,,
node,5767976990,,,,,4457,39.5573011,71.2458662,,,
node,5767976404,,,,,4456.3,39.4831561,71.379222,,,
node,5578960410,Bakayir-Choku,Bakayir-Choku,Бакаир-Чоку,Бакайыр-Чоку,4455,42.2668028,71.2713972,,,
node,2314876825,,,,,4454,39.0474345,69.0762547,,,
node,5767976971,,,,,4454,39.5174611,71.1204162,,,
node,5767976991,,,,,4453,39.548869,71.265403,,,
node,5767976403,,,,,4450.4,39.4869711,71.3943662,,,
node,5765369706,,,,,4450,39.5911902,70.261281,,,
node,5767976522,Кара-Суу,,,,4448,39.614811,71.7946662,,,
node,5767976992,,,,,4445,39.5505711,71.2443162,,,
node,9680266136,Джалан-Каныш,,,,4432,40.0690954,72.7240786,,,
node,5767976954,,,,,4430,39.4100011,71.0388162,,,
node,5607878566,,,,,4427,40.1577056,73.9138306,,,
node,2956442775,Жаштык Малый,,,,4424,39.9668778,72.6974708,,,
node,2626959315,,,,,4417,39.303473,73.8513049,,,
node,5767976970,,,,,4411,39.5068111,71.1582462,,,
node,5767976549,,,,,4410,39.4139211,71.0062262,,,
node,10707736624,,,,,4410,41.4118312,72.9123271,1690,,
node,5765743146,,,,,4409,39.6922246,70.7170189,,,
node,2626959109,,,,,4407,39.231362,73.8363633,,,
node,5767977004,,,,,4403,39.4767511,71.3521462,,,
node,5767976497,,,,,4402,39.3566111,71.1143062,,,
node,7341569952,,,,,4402,39.5266612,71.2126708,,,
node,5607878564,"пик ТК ""Меридиан""",,,,4400,40.1230444,73.797325,,,
node,2595063205,Пик Ильяса Тухватуллина,,Пик Ильяса Тухватуллина,,4395.5,42.1826651,71.2484802,,,
node,2626959361,,,,,4395,39.3118738,73.812748,,,
node,2626958610,,,,,4393,39.0085916,73.9549752,,,
node,5767976988,,,,,4390,39.5336205,71.2247729,,,
node,5767976994,,,,,4390,39.5517911,71.2520462,,,
node,6027616709,,,,,4390,39.3602215,70.1139128,,,
node,2626958821,,,,,4383,39.1552118,73.5890687,,,
node,5767976032,,,,,4382,39.5690811,71.4933562,,,
node,10253768778,Independent Kyrgyzstan,Independent Kyrgyzstan,Эгемен Кыргызстан,,4380,39.7266301,70.2103615,,,
node,5743745497,Усен,,,,4378,39.6045309,70.2611947,,,
node,5767976979,,,,,4375,39.5191311,71.1910762,,,
node,2596277539,,,,,4364.5,42.1369175,71.2152977,,,
node,5767977003,,,,,4360.2,39.4713911,71.3613062,,,
node,2594926520,,,,,4359.7,42.1851745,71.1391897,,,
node,2593688895,,,,,4358.4,42.2110015,71.250527,,,
node,2626958788,,,,,4354,39.1226596,73.6139538,,,
node,5767976357,,,,,4353,39.5149711,71.4329762,,,
node,10086900826,пик Александры,,,,4350,40.0938574,73.9246426,,,
node,5578960349,Чаткальская Ушба,,,,4347,41.9597547,71.8049014,,,
node,5607878565,Кичиколь,,,,4346,40.1307139,73.8429028,,,
node,5767976998,,,,,4346,39.5371451,71.2992026,,,
node,5767350657,,,,,4337,39.5767841,71.3754272,,,
node,5767976043,,,,,4337,39.5184018,71.3269436,,,
node,2956442872,Кукрыниксы Западный,,,,4330,39.9930351,72.627182,,,
node,6121472190,Джумас,,,,4324,39.9103097,72.3858292,,,
node,5767976495,,,,,4320,39.3444011,71.1192362,,,
node,13823974263,Бий-Манап,,Бий-Манап,,4320,39.7276177,70.188904,,,
node,10076719909,,,,,4319.8,39.9554777,73.6209297,,,
node,2594926525,Shavur-Say,Shavur-Say,Шавур-Сай,,4319.0,42.2015359,71.1226018,,,
node,5767976424,,,,,4313,39.4978224,71.3580641,,,
node,5767976973,,,,,4311,39.5159111,71.1617462,,,
node,5767976995,,,,,4310,39.5392211,71.2795762,,,
node,5578960352,Пикгора,,,,4308,41.6493028,71.3068861,,,
node,5767350841,,,,,4308,39.6046278,71.6771381,,,
node,9826616836,Кумбель,,,,4308,40.0609328,72.7332459,,,
node,5610390255,Bastion Peak,Bastion Peak,,,4303,39.007141,69.067115,,,
node,2593585772,,,,,4302.8,42.1701499,71.0199344,,,
node,2607456509,Adelunga,Adelunga,Аделунга,,4301.8,42.1235559,70.9689168,,Q355590,ru:Аделунга
node,5767976363,,,,,4296.3,39.4598211,71.4875362,,,
node,6187399655,,,,,4292,39.9814102,72.5790349,,,
node,2607402645,Beshtor,Beshtor,Бештор,,4291.7,42.0541323,70.8651702,,,
node,2605899294,,,,,4284.4,42.1318635,71.0326379,,,
node,7341569967,,,,,4284,39.5417374,71.2394071,,,
node,349007653,,,,,4283.0,42.2053285,71.2671899,,,
node,2626959268,,,,,4282,39.2986289,73.8955324,,,
node,9668742505,Маленький принц,,,,4281,39.6785362,71.7609289,,,
node,2626958613,,,,,4280,39.0103688,73.6508116,,,
node,5767976382,,,,,4279.1,39.3797611,71.4098162,,,
node,5767976397,,,,,4278.7,39.4591111,71.3910462,,,
node,5767976366,,,,,4277.3,39.4663911,71.4819562,,,
node,2593669614,,,,,4276.8,42.237095,71.2089637,,,
node,2626959199,,,,,4272,39.2701444,73.8768736,,,
node,2591280604,,,,,4269.0,42.1644281,70.7365026,,,
node,5767976531,,,,,4268,39.3428811,71.0837662,,,
node,5768091073,,,,,4264,39.7981729,70.8644601,,,
node,8685270893,Dushokha,,,,4264,39.1653973,70.0356305,,,
node,5607880124,пик Иргай,,пик Иргай,,4263,39.0983265,71.7334699,,,
node,2600846525,,,,,4260.1,42.1526766,71.0911018,,,
node,1544318756,,,,,4258.0,42.2040671,70.7809661,,,
node,5767351060,,,,,4256,39.627547,71.7149803,,,
node,5767976494,Гулама,,,,4255,39.3463111,71.1370462,,,
node,9429643454,,,,,4255,39.7557783,73.7092295,,,
node,1532511172,,,,,4253.0,42.2160023,70.802545,,,
node,5767976361,,,,,4251.1,39.4834311,71.4859762,,,
node,5578960408,Кумыштаг,,,,4251,42.2633056,71.7960306,,,
node,5767976539,,,,,4251,39.635281,71.7605262,,,
node,2600846361,,,,,4250.9,42.1291811,71.1016086,,,
node,5610390252,Корона Сангхона,,,,4250,39.010279,69.023114,,,
node,5767976521,,,,,4250,39.4685811,71.1228662,,,
node,10567965367,,,,,4250,39.3002849,70.0599089,,,
node,5767977001,,,,,4249.5,39.4799311,71.3472662,,,
node,2600846488,,,,,4243.0,42.1495331,71.0826203,,,
node,9738102204,Кызкочкан,,,,4243,40.0151259,72.6905679,,,
node,5765365830,Слесова,,,,4240,39.6114056,70.3066313,,,
node,5767976548,,,,,4240,39.4165211,71.0291562,,,
node,9330930504,,,,,4240,39.142287,69.8895498,,,
node,5767976399,,,,,4239.7,39.4541111,71.3781462,,,
node,5767976364,,,,,4237.5,39.4719011,71.4601562,,,
node,1524480940,Sairam,Sairam,Сайрамский,,4236.1,42.1377455,70.4807342,,Q12560641,kk:Сайрам шыңы
node,5767976516,,,,,4234,39.4910263,71.1319255,,,
node,5743747584,Асан,,,,4230,39.609371,70.2595796,,,
node,5767976525,,,,,4230,39.3591211,71.0799762,,,
node,5767976529,,,,,4230,39.33526,71.0733461,,,
node,2605899278,,,,,4228.3,42.131015,71.0159585,,,
node,2314876849,,,,,4227,39.0884191,69.0886822,,,
node,2626959395,,,,,4226,39.3317536,73.5274479,,,
node,2626959385,,,,,4225,39.3267553,73.9704604,,,
node,5767977021,,,,,4224,39.4359411,71.3401262,,,
node,2626959390,,,,,4221,39.3293028,73.8304942,,,
node,5767351088,,,,,4221,39.6740641,71.7594337,,,
node,5767976498,,,,,4220,39.3677511,71.1103962,,,
node,5767976523,,,,,4220,39.4641111,71.1365562,,,
node,2607402655,,,,,4218.0,41.9206212,70.8068604,,,
node,2593669600,,,,,4217.5,42.222863,71.2218931,,,
node,2626958648,,,,,4216,39.0376292,73.6431081,,,
node,6187399654,Пионер,,,,4215,39.9926536,72.5717985,,,
node,349007607,,,,,4213.0,42.0636521,71.0401427,,,
node,5767976362,,,,,4210.2,39.4892811,71.4790662,,,
node,2594729251,,,,,4210.0,42.266744,71.2029304,,,
node,2626958877,,,,,4210,39.1770077,73.5096305,,,
node,2600912813,,,,,4209.4,42.1193448,71.0153306,,,
node,5767977020,,,,,4205.2,39.4297611,71.3225762,,,
node,5767976365,,,,,4202.5,39.4539211,71.4707362,,,
node,2600846325,,,,,4202.1,42.1268803,71.0878267,,,
node,2593669650,,,,,4201.3,42.2406127,71.1933138,,,
node,2596272815,,,,,4200.6,42.0389134,71.0034467,,,
node,8939207617,,,,,4200,39.4387019,72.9025185,,,
node,9217874125,,,,,4200,39.581911,69.9913644,,,
node,5767976379,,,,,4199.0,39.3690811,71.4360862,,,
node,2594968712,,,,,4198.1,42.1738225,71.1313479,,,
node,9592100151,Суртоо,,,,4197,40.0318705,72.7323109,,,
node,9826616748,ЛВО,,,,4195,40.006872,72.6985952,,,
node,2594997216,,,,,4191.9,42.1515784,71.1376468,,,
node,2594876477,,,,,4180.8,42.1776795,71.0202905,,,
node,8656570476,,,,,4180,39.1685773,69.8122834,,,
node,2592537740,,,,,4179.0,42.1709479,70.7555542,,,
node,2600860762,,,,,4178.7,42.0313356,71.0158273,,,
node,5757195912,,,,,4178,39.7109005,70.5833198,,,
node,3148834612,,,,,4175,39.1804767,71.6588401,,,
node,2596272842,,,,,4172.7,42.0751218,71.0460831,,,
node,5767976427,,,,,4172.1,39.4550611,71.3527262,,,
node,5767976368,,,,,4168.7,39.4524811,71.4563362,,,
node,5767976501,,,,,4168,39.3861411,71.1320762,,,
node,2600865106,,,,,4164.8,42.0528386,71.053841,,,
node,5767976455,,,,,4164.6,39.500332,71.2860989,,,
node,349004342,Чатангат,,Чатангат,,4163.7,42.2642591,70.9455707,,,
node,9429612928,,,,,4155,39.7429666,73.7271843,,,
node,2593669603,,,,,4153.5,42.2242748,71.2094719,,,
node,5610391233,Шаркыратма,,,,4152,39.5576167,71.6769833,,,
node,2592537787,,,,,4151.1,42.1767269,70.7522575,,,
node,9826616840,Студенческая,,,,4151,40.061579,72.7169419,,,
node,8657360762,,,,,4150,39.1716849,69.8467579,,,
node,10562314710,,,,,4150,39.1794792,69.9475354,,,
node,2595102016,,,,,4149.8,42.1651456,71.2536388,,,
node,2682031276,,,,,4149,39.7416244,70.5571019,,,
node,5767976458,,,,,4146,39.4692307,71.272645,,,
node,2596272838,,,,,4145.9,42.0677232,71.0289571,,,
node,2607402666,,,,,4145.8,41.9264199,70.8214963,,,
node,2626958888,,,,,4145,39.1793929,73.985588,,,
node,5767976953,Мазар-Тоо,,,,4145,39.633841,71.7246062,,,
node,8149378014,,,,,4145,39.3132369,69.3469749,,,
node,2594926549,,,,,4144.6,42.2203182,71.1303478,,,
node,2596272886,,,,,4143.4,42.1302841,71.1527121,,,
node,2613063734,,,,,4142.5,42.0631143,70.9208709,,,
node,8656570475,,,,,4140,39.1652916,69.8119464,,,
node,13051951784,Peak Read Katya,Peak Read Katya,Рыжая Катя,,4140,39.4809904,72.9338749,,,
node,2592585201,,,,,4139.0,42.2101175,70.8606552,,,
node,5767976535,,,,,4139,39.3418983,71.0531974,,,
node,3861285125,,,,,4137,39.6281544,70.0016832,,,
node,2600865078,,,,,4135.6,42.0505037,71.0544626,,,
node,5767976533,,,,,4135,39.3437811,71.0439862,,,
node,2596272858,,,,,4133.5,42.090931,71.0769773,,,
node,3348788001,Новичок,,,,4133,39.8759093,71.7471278,,,
node,349013679,,,,,4131.2,42.263467,70.943305,,,
node,9429656823,,,,,4130,39.7905713,73.2769362,,,
node,2600861233,,,,,4127.8,42.09308,71.0461882,,,
node,2600861141,,,,,4127.7,42.0744504,71.0178295,,,
node,5767976367,,,,,4127.7,39.4433211,71.4586762,,,
node,5767976538,,,,,4123,39.3441711,71.0349762,,,
node,5767976381,,,,,4118.7,39.3434811,71.4153362,,,
node,2611844956,,,,,4118.1,42.066769,70.8847484,,,
node,6187403487,Андижан,,,,4118,40.0688111,72.6845139,,,
node,5767977006,,,,,4116.6,39.4651011,71.3521162,,,
node,2314877029,Кооль,,,,4113,39.1570507,69.0590095,,,
node,5767976496,,,,,4110,39.3615511,71.1410462,,,
node,2593688893,,,,,4109.7,42.1913922,71.2608788,,,
node,349004306,,,,,4108.2,42.2076039,71.2817836,,,
node,5767976369,,,,,4107,39.4321011,71.4478462,,,
node,5767976376,,,,,4100.1,39.3960111,71.4259562,,,
node,5610390243,Nosorog,Nosorog,,,4100,39.0192979,69.0338061,,,
node,5767976503,,,,,4100,39.3768211,71.1195362,,,
node,2596272821,,,,,4099.6,42.0523595,71.0134782,,,
node,5578960409,в. 4095,,,,4095,42.078792,72.052822,,,
node,2605749650,,,,,4094.2,42.1260014,71.2109721,,,
node,2605856855,,,,,4092.0,42.0957828,71.0730619,,,
node,2591226541,Nezavisimost',Nezavisimost',Независимость,,4091,42.1581046,70.5289619,,,
node,10679097062,,,,,4090,39.0774101,69.9725225,,,
node,5767351055,,,,,4085,39.6170778,71.7293715,,,
node,2626958831,,,,,4081,39.1585723,73.9772599,,,
node,2626959217,,,,,4081,39.2767613,73.959079,,,
node,5767976986,,,,,4081,39.5205711,71.2372962,,,
node,5650020239,,,,,4080,39.6725454,70.3602025,,,
node,5767976484,,,,,4080,39.4692911,71.2183362,,,
node,5767976500,,,,,4080,39.3861811,71.1133562,,,
node,2605899144,,,,,4077.3,42.1227472,71.0394457,,,
node,5767976359,,,,,4076.5,39.4877411,71.4908062,,,
node,2594997213,,,,,4076.2,42.1402404,71.1670515,,,
node,5767976391,,,,,4070.5,39.3833511,71.3966462,,,
node,2613292202,,,,,4066.3,41.938976,70.8122537,,,
node,2613168304,,,,,4065.4,41.9081986,70.7356911,,,
node,349007452,Зекир-бобо,,,,4062,41.4429513,70.5858724,,,
node,2626958905,,,,,4062,39.1878652,73.9285725,,,
node,9592100150,Первомайская,,,,4062,40.0433863,72.726488,,,
node,2596272845,,,,,4061.3,42.0810627,71.0494282,,,
node,2626958874,,,,,4061,39.1768095,73.9472885,,,
node,5767976499,,,,,4060,39.3692911,71.1379962,,,
node,5767976448,,,,,4058.3,39.4959611,71.3121062,,,
node,5760659005,,,,,4056,39.6938568,70.4860463,,,
node,7776502136,,,,,4055,39.0898323,69.1570316,,,
node,2593669656,,,,,4054.1,42.2477879,71.184309,,,
node,349004334,,,,,4052.7,42.2777084,71.0085936,,,
node,5767976390,,,,,4052.1,39.3872511,71.3720162,,,
node,5767976510,,,,,4050,39.4097384,71.150701,,,
node,5767976544,,,,,4050,39.3957511,71.0177662,,,
node,5767976546,,,,,4050,39.3913911,71.0040562,,,
node,7136972439,Silver Wall,Silver Wall,,,4050,39.6206316,70.240488,,,
node,5767977017,,,,,4047.7,39.4148776,71.3078356,,,
node,2592585191,,,,,4046.3,42.2018269,70.8197919,,,
node,2596272828,,,,,4044.1,42.0611812,71.0246665,,,
node,5767976386,,,,,4035.1,39.3491911,71.3934062,,,
node,1532511056,,,,,4034,42.1824792,70.5486245,,,
node,5767976388,,,,,4030.5,39.3808211,71.3798462,,,
node,2607402685,,,,,4029.7,41.9553271,70.8557755,,,
node,5767976511,,,,,4029,39.4106336,71.1632537,,,
node,5767976373,,,,,4027.8,39.4000411,71.4349462,,,
node,1528018493,Аксуат,,Аксуат,,4027.4,42.3639863,70.7712045,,,
node,5767976377,,,,,4023.1,39.3596611,71.4414262,,,
node,5607881635,Ajrosp,Ajrosp,Арал Северный,,4021,39.10207,73.468019,,,
node,2591154497,,,,,4020.5,42.1105464,70.4743876,,,
node,5767976028,,,,,4020,39.5481611,71.4848962,,,
node,5767976447,,,,,4020,39.5039411,71.3161162,,,
node,2607444902,,,,,4019.7,42.0202421,70.9889904,,,
node,9680266125,Кирчигой,,,,4018,40.0712864,72.6713873,,,
node,2600846423,,,,,4015.5,42.1376651,71.0867815,,,
node,5767976426,,,,,4015,39.5006135,71.3489914,,,
node,6206240364,,,,,4015,39.7194014,70.8004474,,,
node,5767976442,,,,,4014.3,39.4197811,71.3246562,,,
node,2594729206,,,,,4014.0,42.2009724,71.2164545,,,
node,1544318784,,,,,4012.1,42.225547,70.901512,,,
node,2596272891,,,,,4011.6,42.1376394,71.1995186,,,
node,5767976393,,,,,4010.1,39.3979611,71.3979962,,,
node,2596272869,,,,,4009.6,42.0946194,71.0996664,,,
node,2594968685,,,,,4009.5,42.1583171,71.082936,,,
node,4778066878,Чингуль,,,,4008.8,41.4084196,70.5494998,,,
node,5767976504,,,,,4001,39.4194411,71.1176062,,,
node,5334113178,,,,,4000.5,39.4047646,71.2981795,,,
node,5767350846,,,,,4000,39.6017602,71.7541114,,,
node,3363708978,Дугоба,,,,3999,39.8515702,71.7668547,,,
node,2591280592,,,,,3998.2,42.156284,70.7253917,,,
node,5767976482,,,,,3995.6,39.4641811,71.2653262,,,
node,5767976434,,,,,3995.5,39.3727511,71.3488762,,,
node,5760078428,,,,,3985,39.7137829,70.5136676,,,
node,5767977009,,,,,3983.8,39.4434511,71.3155962,,,
node,2605856881,,,,,3973.5,42.1038081,71.0777088,,,
node,5767976519,,,,,3970,39.4740711,71.1455662,,,
node,5780073490,,,,,3970,39.6628325,70.3678608,,,
node,2596272872,,,,,3969.0,42.1039672,71.1026772,,,
node,1544319047,,,,,3967.1,42.362796,70.893859,,,
node,2594968792,,,,,3961.1,42.197033,71.1635604,,,
node,5767976029,,,,,3960,39.5498611,71.4694762,,,
node,2592537885,,,,,3956.9,42.1859514,70.771124,,,
node,5767976431,,,,,3956.3,39.4395711,71.3571862,,,
node,5767976461,,,,,3954.5,39.4094011,71.2899962,,,
node,4780409168,,,,,3953.6,41.3783744,70.7422621,,,
node,5767976389,,,,,3950.5,39.3639111,71.4016662,,,
node,5767976385,,,,,3950.1,39.3601911,71.3702762,,,
node,5771044640,Тогуз-Булак,,,,3946,39.7448925,70.8004138,,,
node,2594997285,,,,,3944.8,42.1667593,71.1389706,,,
node,3363501268,Улитор,,Улитор,,3942,39.8987739,71.802864,,,
node,5767976517,,,,,3940,39.4922711,71.1652462,,,
node,5578958598,Каракыр,,,,3938,41.5814806,71.3095111,,,
node,8149378013,,,,,3935,39.321462,69.3575214,,,
node,2593575766,,,,,3933.0,42.1405405,70.9370783,,,
node,2607402671,,,,,3932.7,41.9291108,70.7900151,,,
node,2594876491,,,,,3932.1,42.1879685,71.0796332,,,
node,9164768237,,,,,3930,39.6511907,71.9440466,,,
node,2593473970,,,,,3928.2,42.2193512,70.8271549,,,
node,9680266121,Западная Блочная,,,,3924,40.076134,72.6515579,,,
node,1528018499,,,,,3923.7,42.3745913,70.7254355,,,
node,9738102195,Гелинташ,,,,3922,40.0259385,72.6812124,,,
node,2626959376,,,,,3921,39.3171618,73.8548274,,,
node,5767976530,,,,,3912,39.599531,71.6994362,,,
node,2595116016,,,,,3910.0,42.1869259,71.2842916,,,
node,5767976542,,,,,3910,39.3558811,71.0029562,,,
node,5334113163,Шаркрама,,,,3909,39.4088811,71.2647462,,,
node,2592555844,,,,,3908.0,42.1661885,70.8032308,,,
node,9429637153,,,,,3905,39.5800784,72.1528475,,,
node,349007589,,,,,3903.7,42.0267999,70.859114,,,
node,5587503559,,,,,3903,42.2239334,72.7685281,,,
node,7294638470,Дастар,,,,3901,39.8588988,72.6163879,,,
node,349007596,,,,,3897.2,42.0419139,70.9144519,,,
node,2626959035,,,,,3891,39.2111312,73.9606639,,,
node,5583001100,Боз-Бокчу,,,,3890,41.579843,70.547332,,,
node,5767976505,,,,,3890,39.4131911,71.1202262,,,
node,5767976514,,,,,3890,39.4787511,71.1780762,,,
node,2607402728,,,,,3889.9,42.0409313,70.9005941,,,
node,2594968879,,,,,3889.3,42.2144697,71.1624823,,,
node,5767977005,,,,,3889.1,39.4598011,71.3179862,,,
node,9680266212,Алтын-Бешик,,,,3889,40.0411522,72.5507068,,,
node,1411914577,Tavalgan,Tavalgan,Тавалган,,3888.8,41.7915524,70.4090762,,,
node,5767976428,,,,,3888.4,39.4902311,71.3475262,,,
node,2593669665,,,,,3888.3,42.2685108,71.145839,,,
node,5767976370,,,,,3886.5,39.4275711,71.4438762,,,
node,2592555862,,,,,3885.0,42.1708244,70.8014587,,,
node,5767976446,,,,,3881,39.4439411,71.3328262,,,
node,2600905477,,,,,3877.0,42.0794026,71.0969595,,,
node,4846856928,,,,,3876.3,41.3014024,70.9667444,,,
node,1544318556,,,,,3876.2,42.0834381,70.4229267,,,
node,5767976384,,,,,3876.1,39.3376611,71.4075862,,,
node,5767976508,Курон,,Курон,,3876,39.4066911,71.1736562,,,
node,2492074250,,,,,3875.5,41.3151195,70.4242807,,,
node,3637487207,,,,,3874,42.1667115,70.5218331,,,
node,1544318500,,,,,3872.8,42.0643997,70.3722328,,,
node,5587503558,,,,,3872,42.1783829,72.6114355,,,
node,2593688914,,,,,3870.7,42.2809854,71.0953164,,,
node,5767977013,,,,,3867.6,39.3979011,71.2817562,,,
node,4787601580,Кызыл-Таш,,,,3866.7,41.4527174,70.567365,,,
node,2594876492,,,,,3866.1,42.1892163,71.0228528,,,
node,349007588,,,,,3866.0,42.0194873,70.8480166,,,
node,5767976378,,,,,3865.1,39.3514611,71.4555662,,,
node,5578960351,Узловая,,,,3865,41.9496306,71.8402694,,,
node,2353039433,Каракуш,,Каракуш,,3864.3,41.247789,70.3391467,,,
node,2490992977,,,,,3864.2,41.3073037,70.394319,,,
node,5334113182,,,,,3861.3,39.3957445,71.2681388,,,
node,5767976486,,,,,3860,39.4603211,71.2223662,,,
node,5767976507,,,,,3860,39.4555111,71.1483762,,,
node,5767976552,,,,,3860,39.3976611,71.0917562,,,
node,5627250870,,,,,3852,39.8019424,70.2676963,,,
node,5767976509,,,,,3851.2,39.3811411,71.1636162,,,
node,5767976374,,,,,3851.1,39.4064411,71.4450962,,,
node,5767976380,,,,,3850.1,39.3574711,71.4133862,,,
node,5767976502,,,,,3850,39.3977911,71.1377762,,,
node,5767976515,,,,,3850,39.4588411,71.1611262,,,
node,5840650877,пик Октобер,,пик Октобер,,3850,39.6176894,70.3045177,,,
node,8305052137,,,,,3850,39.113051,70.3491526,,,
node,2594726978,,,,,3849.2,42.2672942,71.0910439,,,
node,1544318692,,,,,3848.9,42.1386256,70.7146765,,,
node,2592537815,,,,,3845.5,42.1817863,70.7903888,,,
node,1544318775,,,,,3842.2,42.2151305,70.8888426,,,
node,1544318654,,,,,3841.1,42.0991394,70.5013841,,,
node,5768937355,,,,,3840,39.8221619,70.8227242,,,
node,2594926655,,,,,3830.5,42.2368405,71.1342543,,,
node,5767976383,,,,,3830.5,39.3521911,71.3755262,,,
node,1867652299,,,,,3828,42.1152606,73.3057366,,,
node,2560867431,,,,,3828.0,41.8198265,70.5993242,,,
node,2594969001,,,,,3827.4,42.2309533,71.1125966,,,
node,349007599,,,,,3827.2,42.0310813,70.9546739,,,
node,5610390117,Куймамай,,,,3827,39.1819241,69.3625236,,,
node,9680266216,Ат-Джайлоо,,,,3826,40.0150273,72.5593328,,,
node,2556670583,,,,,3824.0,41.7684462,70.393811,,,
node,2576589389,Кызылбаш,,,,3824,42.0727687,70.4667018,,,
node,2593669682,,,,,3822.0,42.2821769,71.1334657,,,
node,2353039443,,,,,3821.1,41.2566601,70.3624246,,,
node,2593688908,,,,,3821.0,42.2588056,71.1655886,,,
node,2574110563,,,,,3820.1,41.7806325,70.4360385,,,
